id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__wikidata,identifier__google_entity_id,end_date
L000261,"Carl Levin",https://theunitedstates.io/images/congress/original/L000261.jpg,Carl,Levin,"Levin, Carl",1934-06-28,male,L000261,01384,S131,300066,N00001691,53307,S8MI00158,2592,"Carl Levin",,"Carl Levin",587,,14709,sen,2011-01-06,MI,,Democrat,http://www.levin.senate.gov,"269 Russell Senate Office Building Washington DC 20510",202-224-6221,202-224-1388,ocd-division/country:us/state:mi,112,2013-01-03,,Q444652,kg:/m/01xh6j,2013-01-03
L000261,"Carl Levin",https://theunitedstates.io/images/congress/original/L000261.jpg,Carl,Levin,"Levin, Carl",1934-06-28,male,L000261,01384,S131,300066,N00001691,53307,S8MI00158,2592,"Carl Levin",,"Carl Levin",587,,14709,sen,2013-01-06,MI,,Democrat,http://www.levin.senate.gov,"269 Russell Senate Office Building Washington DC 20510",202-224-6221,202-224-1388,ocd-division/country:us/state:mi,113,2015-01-03,,Q444652,kg:/m/01xh6j,2015-01-03
L000261,"Carl Levin",https://theunitedstates.io/images/congress/original/L000261.jpg,Carl,Levin,"Levin, Carl",1934-06-28,male,L000261,01384,S131,300066,N00001691,53307,S8MI00158,2592,"Carl Levin",,"Carl Levin",587,,14709,sen,1981-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,97,1983-01-03,,Q444652,kg:/m/01xh6j,1983-01-03
L000261,"Carl Levin",https://theunitedstates.io/images/congress/original/L000261.jpg,Carl,Levin,"Levin, Carl",1934-06-28,male,L000261,01384,S131,300066,N00001691,53307,S8MI00158,2592,"Carl Levin",,"Carl Levin",587,,14709,sen,1983-01-03,MI,,Democrat,,,,,ocd-division/country:us/state:mi,98,1983-01-06,,Q444652,kg:/m/01xh6j,1983-01-06
L000261,"Carl Levin",https://theunitedstates.io/images/congress/original/L000261.jpg,Carl,Levin,"Levin, Carl",1934-06-28,male,L000261,01384,S131,300066,N00001691,53307,S8MI00158,2592,"Carl Levin",,"Carl Levin",587,,14709,sen,1985-01-06,MI,,Democrat,,,,,ocd-division/country:us/state:mi,99,1987-01-03,,Q444652,kg:/m/01xh6j,1987-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,1989-01-06,CT,,Democrat,,,,,ocd-division/country:us/state:ct,101,1991-01-03,,Q160157,kg:/m/0jw5r,1991-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,1991-01-06,CT,,Democrat,,,,,ocd-division/country:us/state:ct,102,1993-01-03,,Q160157,kg:/m/0jw5r,1993-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,1993-01-06,CT,,Democrat,,,,,ocd-division/country:us/state:ct,103,1995-01-03,,Q160157,kg:/m/0jw5r,1995-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,1995-01-06,CT,,Democrat,,,,,ocd-division/country:us/state:ct,104,1997-01-03,,Q160157,kg:/m/0jw5r,1997-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,1997-01-06,CT,,Democrat,,,,,ocd-division/country:us/state:ct,105,1999-01-03,,Q160157,kg:/m/0jw5r,1999-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,1999-01-06,CT,,Democrat,,,,,ocd-division/country:us/state:ct,106,2001-01-03,,Q160157,kg:/m/0jw5r,2001-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,2001-01-06,CT,,Democrat,http://lieberman.senate.gov/,,,,ocd-division/country:us/state:ct,107,2003-01-03,,Q160157,kg:/m/0jw5r,2003-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,2003-01-06,CT,,Democrat,http://lieberman.senate.gov/,,,,ocd-division/country:us/state:ct,108,2005-01-03,,Q160157,kg:/m/0jw5r,2005-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,2005-01-06,CT,,Democrat,http://lieberman.senate.gov/,,,,ocd-division/country:us/state:ct,109,2007-01-03,,Q160157,kg:/m/0jw5r,2007-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,2007-01-06,CT,,Independent,http://lieberman.senate.gov/,"706 HART SENATE OFFICE BUILDING WASHINGTON DC 20510",202-224-4041,202-224-9750,ocd-division/country:us/state:ct,110,2009-01-03,,Q160157,kg:/m/0jw5r,2009-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,2009-01-06,CT,,Independent,http://lieberman.senate.gov/,"706 HART SENATE OFFICE BUILDING WASHINGTON DC 20510",202-224-4041,202-224-9750,ocd-division/country:us/state:ct,111,2011-01-03,,Q160157,kg:/m/0jw5r,2011-01-03
L000304,"Joseph I. Lieberman",https://theunitedstates.io/images/congress/original/L000304.jpg,Joseph,Lieberman,"Lieberman, Joseph",1942-02-24,male,L000304,01385,S210,300067,N00000616,53278,S8CT00022,4363,"Joe Lieberman",,,,,15704,sen,2011-01-06,CT,,Independent,http://lieberman.senate.gov/,"706 HART SENATE OFFICE BUILDING WASHINGTON DC 20510",202-224-4041,202-224-9750,ocd-division/country:us/state:ct,112,2013-01-03,,Q160157,kg:/m/0jw5r,2013-01-03
L000428,"Russell Long",https://theunitedstates.io/images/congress/original/L000428.jpg,Russell,Long,"Long, Russell",1918-11-03,male,L000428,01386,,406918,,,,,"Russell B. Long",,,,,5767,sen,1981-01-06,LA,,Democrat,,,,,ocd-division/country:us/state:la,97,1983-01-03,,Q1385418,kg:/m/01gqtx,1983-01-03
L000428,"Russell Long",https://theunitedstates.io/images/congress/original/L000428.jpg,Russell,Long,"Long, Russell",1918-11-03,male,L000428,01386,,406918,,,,,"Russell B. Long",,,,,5767,sen,1983-01-03,LA,,Democrat,,,,,ocd-division/country:us/state:la,98,1983-01-06,,Q1385418,kg:/m/01gqtx,1983-01-06
L000428,"Russell Long",https://theunitedstates.io/images/congress/original/L000428.jpg,Russell,Long,"Long, Russell",1918-11-03,male,L000428,01386,,406918,,,,,"Russell B. Long",,,,,5767,sen,1985-01-06,LA,,Democrat,,,,,ocd-division/country:us/state:la,99,1987-01-03,,Q1385418,kg:/m/01gqtx,1987-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,1989-01-06,MS,,Republican,,,,,ocd-division/country:us/state:ms,101,1991-01-03,,Q50608,kg:/m/014sn2,1991-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,1991-01-06,MS,,Republican,,,,,ocd-division/country:us/state:ms,102,1993-01-03,,Q50608,kg:/m/014sn2,1993-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,1993-01-06,MS,,Republican,,,,,ocd-division/country:us/state:ms,103,1995-01-03,,Q50608,kg:/m/014sn2,1995-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,1995-01-06,MS,,Republican,,,,,ocd-division/country:us/state:ms,104,1997-01-03,,Q50608,kg:/m/014sn2,1997-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,1997-01-06,MS,,Republican,,,,,ocd-division/country:us/state:ms,105,1999-01-03,,Q50608,kg:/m/014sn2,1999-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,1999-01-06,MS,,Republican,,,,,ocd-division/country:us/state:ms,106,2001-01-03,,Q50608,kg:/m/014sn2,2001-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,2001-01-06,MS,,Republican,http://lott.senate.gov/,,,,ocd-division/country:us/state:ms,107,2003-01-03,,Q50608,kg:/m/014sn2,2003-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,2003-01-06,MS,,Republican,http://lott.senate.gov/,,,,ocd-division/country:us/state:ms,108,2005-01-03,,Q50608,kg:/m/014sn2,2005-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,2005-01-06,MS,,Republican,http://lott.senate.gov/,,,,ocd-division/country:us/state:ms,109,2007-01-03,,Q50608,kg:/m/014sn2,2007-01-03
L000447,"Trent Lott",https://theunitedstates.io/images/congress/original/L000447.jpg,Trent,Lott,"Lott, Trent",1941-10-09,male,L000447,00707,S203,300069,N00003329,,S8MS00162,1886,"Trent Lott",17151,,,,14031,sen,2007-01-06,MS,,Republican,http://lott.senate.gov/,,,,ocd-division/country:us/state:ms,110,2007-12-18,,Q50608,kg:/m/014sn2,2007-12-18
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1987-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,100,1989-01-03,,Q363079,kg:/m/01d_bx,1989-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1989-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,101,1991-01-03,,Q363079,kg:/m/01d_bx,1991-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1991-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,102,1993-01-03,,Q363079,kg:/m/01d_bx,1993-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1993-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,103,1995-01-03,,Q363079,kg:/m/01d_bx,1995-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1995-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,104,1997-01-03,,Q363079,kg:/m/01d_bx,1997-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1997-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,105,1999-01-03,,Q363079,kg:/m/01d_bx,1999-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1999-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,106,2001-01-03,,Q363079,kg:/m/01d_bx,2001-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,2001-01-06,IN,,Republican,http://lugar.senate.gov/,,,,ocd-division/country:us/state:in,107,2003-01-03,,Q363079,kg:/m/01d_bx,2003-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,2003-01-06,IN,,Republican,http://lugar.senate.gov/,,,,ocd-division/country:us/state:in,108,2005-01-03,,Q363079,kg:/m/01d_bx,2005-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,2005-01-06,IN,,Republican,http://lugar.senate.gov/,,,,ocd-division/country:us/state:in,109,2007-01-03,,Q363079,kg:/m/01d_bx,2007-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,2007-01-06,IN,,Republican,http://lugar.senate.gov/,"306 HART SENATE OFFICE BUILDING WASHINGTON DC 20510",202-224-4814,202-228-0360,ocd-division/country:us/state:in,110,2009-01-03,,Q363079,kg:/m/01d_bx,2009-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,2009-01-06,IN,,Republican,http://lugar.senate.gov/,"306 HART SENATE OFFICE BUILDING WASHINGTON DC 20510",202-224-4814,202-228-0360,ocd-division/country:us/state:in,111,2011-01-03,,Q363079,kg:/m/01d_bx,2011-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,2011-01-06,IN,,Republican,http://lugar.senate.gov/,"306 HART SENATE OFFICE BUILDING WASHINGTON DC 20510",202-224-4814,202-228-0360,ocd-division/country:us/state:in,112,2013-01-03,,Q363079,kg:/m/01d_bx,2013-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1981-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,97,1983-01-03,,Q363079,kg:/m/01d_bx,1983-01-03
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1983-01-03,IN,,Republican,,,,,ocd-division/country:us/state:in,98,1983-01-06,,Q363079,kg:/m/01d_bx,1983-01-06
L000504,"Richard G. Lugar",https://theunitedstates.io/images/congress/original/L000504.jpg,Richard,Lugar,"Lugar, Richard",1932-04-04,male,L000504,01387,S105,300070,N00001764,53292,S4IN00014,255,"Richard Lugar",,,,,14506,sen,1985-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,99,1987-01-03,,Q363079,kg:/m/01d_bx,1987-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,1997-01-07,LA,,Democrat,,,,,ocd-division/country:us/state:la,105,1999-01-03,,Q22338,kg:/m/019tyn,1999-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,1999-01-06,LA,,Democrat,,,,,ocd-division/country:us/state:la,106,2001-01-03,,Q22338,kg:/m/019tyn,2001-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,2001-01-06,LA,,Democrat,,,,,ocd-division/country:us/state:la,107,2003-01-03,,Q22338,kg:/m/019tyn,2003-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,2003-01-07,LA,,Democrat,http://landrieu.senate.gov/,,,,ocd-division/country:us/state:la,108,2005-01-03,,Q22338,kg:/m/019tyn,2005-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,2005-01-06,LA,,Democrat,http://landrieu.senate.gov/,,,,ocd-division/country:us/state:la,109,2007-01-03,,Q22338,kg:/m/019tyn,2007-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,2007-01-06,LA,,Democrat,http://landrieu.senate.gov/,,,,ocd-division/country:us/state:la,110,2009-01-03,,Q22338,kg:/m/019tyn,2009-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,2009-01-06,LA,,Democrat,http://www.landrieu.senate.gov,"703 Hart Senate Office Building Washington DC 20510",202-224-5824,202-224-9735,ocd-division/country:us/state:la,111,2011-01-03,,Q22338,kg:/m/019tyn,2011-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,2011-01-06,LA,,Democrat,http://www.landrieu.senate.gov,"703 Hart Senate Office Building Washington DC 20510",202-224-5824,202-224-9735,ocd-division/country:us/state:la,112,2013-01-03,,Q22338,kg:/m/019tyn,2013-01-03
L000550,"Mary L. Landrieu",https://theunitedstates.io/images/congress/original/L000550.jpg,Mary,Landrieu,"Landrieu, Mary",1955-11-23,female,L000550,01546,S258,300063,N00005395,661,S6LA00227,22357,"Mary Landrieu",17280,"Mary Landrieu",584,,49702,sen,2013-01-06,LA,,Democrat,http://www.landrieu.senate.gov,"703 Hart Senate Office Building Washington DC 20510",202-224-5824,202-224-9735,ocd-division/country:us/state:la,113,2015-01-03,,Q22338,kg:/m/019tyn,2015-01-03
L000572,"George LeMieux",https://theunitedstates.io/images/congress/original/L000572.jpg,George,LeMieux,"LeMieux, George",1969-05-21,male,L000572,01971,S333,412380,N00031304,17431,S2FL00227,46456,"George LeMieux",,,,,40911,sen,2009-09-10,FL,,Republican,http://lemieux.senate.gov/,,,,ocd-division/country:us/state:fl,111,2011-01-03,,Q978350,kg:/m/04m_msl,2011-01-03
L000575,"James Lankford",https://theunitedstates.io/images/congress/original/L000575.jpg,James,Lankford,"Lankford, James",1968-03-04,male,L000575,02050,S378,412464,N00031129,124938,H0OK05114,1033847,"James Lankford",17326,"James Lankford",1470,,21166,sen,2015-01-06,OK,,Republican,https://www.lankford.senate.gov,"316 Hart Senate Office Building Washington DC 20510",202-224-5754,,ocd-division/country:us/state:ok,114,2017-01-03,,Q45940,kg:/m/0dgrrx6,2017-01-03
L000577,"Mike Lee",https://theunitedstates.io/images/congress/original/L000577.jpg,Mike,Lee,"Lee, Mike",1971-06-04,male,L000577,02080,S346,412495,N00031696,66395,S0UT00165,9267977,"Mike Lee (U.S. politician)",,"Mike Lee",1500,,41110,sen,2011-01-06,UT,,Republican,http://www.lee.senate.gov,"361A Russell Senate Office Building Washington DC 20510",202-224-5444,,ocd-division/country:us/state:ut,112,2013-01-03,,Q627098,kg:/m/09v5q9x,2013-01-03
L000577,"Mike Lee",https://theunitedstates.io/images/congress/original/L000577.jpg,Mike,Lee,"Lee, Mike",1971-06-04,male,L000577,02080,S346,412495,N00031696,66395,S0UT00165,9267977,"Mike Lee (U.S. politician)",,"Mike Lee",1500,,41110,sen,2013-01-06,UT,,Republican,http://www.lee.senate.gov,"361A Russell Senate Office Building Washington DC 20510",202-224-5444,,ocd-division/country:us/state:ut,113,2015-01-03,,Q627098,kg:/m/09v5q9x,2015-01-03
L000577,"Mike Lee",https://theunitedstates.io/images/congress/original/L000577.jpg,Mike,Lee,"Lee, Mike",1971-06-04,male,L000577,02080,S346,412495,N00031696,66395,S0UT00165,9267977,"Mike Lee (U.S. politician)",,"Mike Lee",1500,,41110,sen,2015-01-06,UT,,Republican,http://www.lee.senate.gov,"361A Russell Senate Office Building Washington DC 20510",202-224-5444,,ocd-division/country:us/state:ut,114,2017-01-03,,Q627098,kg:/m/09v5q9x,2017-01-03
M000019,"Connie Mack, III",https://theunitedstates.io/images/congress/original/M000019.jpg,Connie,Mack,"Mack, Connie",1940-10-29,male,M000019,00721,S205,400562,,,,,"Connie Mack III",17352,,,,15037,sen,1989-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,101,1991-01-03,,Q436535,kg:/m/02sbp6,1991-01-03
M000019,"Connie Mack, III",https://theunitedstates.io/images/congress/original/M000019.jpg,Connie,Mack,"Mack, Connie",1940-10-29,male,M000019,00721,S205,400562,,,,,"Connie Mack III",17352,,,,15037,sen,1991-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,102,1993-01-03,,Q436535,kg:/m/02sbp6,1993-01-03
M000019,"Connie Mack, III",https://theunitedstates.io/images/congress/original/M000019.jpg,Connie,Mack,"Mack, Connie",1940-10-29,male,M000019,00721,S205,400562,,,,,"Connie Mack III",17352,,,,15037,sen,1993-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,103,1995-01-03,,Q436535,kg:/m/02sbp6,1995-01-03
M000019,"Connie Mack, III",https://theunitedstates.io/images/congress/original/M000019.jpg,Connie,Mack,"Mack, Connie",1940-10-29,male,M000019,00721,S205,400562,,,,,"Connie Mack III",17352,,,,15037,sen,1995-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,104,1997-01-03,,Q436535,kg:/m/02sbp6,1997-01-03
M000019,"Connie Mack, III",https://theunitedstates.io/images/congress/original/M000019.jpg,Connie,Mack,"Mack, Connie",1940-10-29,male,M000019,00721,S205,400562,,,,,"Connie Mack III",17352,,,,15037,sen,1997-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,105,1999-01-03,,Q436535,kg:/m/02sbp6,1999-01-03
M000019,"Connie Mack, III",https://theunitedstates.io/images/congress/original/M000019.jpg,Connie,Mack,"Mack, Connie",1940-10-29,male,M000019,00721,S205,400562,,,,,"Connie Mack III",17352,,,,15037,sen,1999-01-06,FL,,Republican,,,,,ocd-division/country:us/state:fl,106,2001-01-03,,Q436535,kg:/m/02sbp6,2001-01-03
M000133,"Edward J. Markey",https://theunitedstates.io/images/congress/original/M000133.jpg,Edward,Markey,"Markey, Edward",1946-07-11,male,M000133,00735,S369,400253,N00000270,26900,H6MA07101,260,"Ed Markey",17493,"Ed Markey",351,,14435,sen,2013-07-16,MA,,Democrat,http://www.markey.senate.gov,"218 Russell Senate Office Building Washington DC 20510",202-224-2742,,ocd-division/country:us/state:ma,113,2015-01-03,,Q1282411,kg:/m/028vr4,2015-01-03
M000133,"Edward J. Markey",https://theunitedstates.io/images/congress/original/M000133.jpg,Edward,Markey,"Markey, Edward",1946-07-11,male,M000133,00735,S369,400253,N00000270,26900,H6MA07101,260,"Ed Markey",17493,"Ed Markey",351,,14435,sen,2015-01-06,MA,,Democrat,http://www.markey.senate.gov,"255 Dirksen Senate Office Building Washington DC 20510",202-224-2742,,ocd-division/country:us/state:ma,114,2017-01-03,,Q1282411,kg:/m/028vr4,2017-01-03
