id,name__en,name__nl,name__fr,name,wikipedia__en,gender,occupation,birth_date,given_name,original_wikiname,name__de,name__it,death_date,name__yo,wikipedia__yo,name__hu,identifier__NPG,identifier__hansard,identifier__VIAF,name__ca,wikipedia__ca,identifier__ISNI,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__NTA,identifier__FAST,name__new,wikipedia__new,image,name__es,wikipedia__fr,name__sv,wikipedia__sv,name__nb,name__da,name__nn,wikipedia__de,name__cy,name__ru,wikipedia__ru,name__tr,wikipedia__no,wikipedia__tr,identifier__freebase,name__gl,wikipedia__it,name__zh_hant,name__zh_cn,name__dv,name__ja,wikipedia__dv,name__cs,name__eu,name__pl,wikipedia__pl,name__id,name__sk,name__el,name__hy,name__ar,wikipedia__ar,wikipedia__el,wikipedia__id,wikipedia__ja,wikipedia__sk,name__fa,name__sh,name__sr_el,name__sr_ec,name__sr,wikipedia__fa,wikipedia__sh,wikipedia__sr,name__he,wikipedia__simple,name__zh_hans,name__zh_hk,name__zh,name__fi,wikipedia__es,wikipedia__fi,wikipedia__nl,wikipedia__zh,identifier__Britannica,name__zh_sg,name__zh_tw,name__ko,name__ta,name__et,name__hi,name__pt,name__hr,name__lt,name__bn,name__en_ca,name__en_gb,name__pt_br,name__uk,wikipedia__bn,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__et,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__ko,wikipedia__lt,wikipedia__pt,wikipedia__ta,wikipedia__uk,name__ka,name__ms,name__vi,name__lb,name__oc,name__min,name__ml,name__mr,name__ne,name__la,name__pa,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__min,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__vi,name__br,name__eo,name__ksh,name__mk,name__sco,wikipedia__br,wikipedia__eo,wikipedia__ksh,wikipedia__sco,identifier__IMDB,website,twitter,name__io,name__de_ch,name__an,name__be,wikipedia__an,wikipedia__be,wikipedia__enwikinews,wikipedia__eu,wikipedia__io,identifier__GND,identifier__Munzinger,family_name,identifier__sycomore,name__nds,wikipedia__ruwikinews,identifier__GTAA,wikipedia__nn,identifier__NNDB,name__rw,name__be_tarask,name__bm,name__arz,wikipedia__arz,wikipedia__be_x_old,wikipedia__bm,wikipedia__plwikiquote,wikipedia__rw,identifier__snac,identifier__senatDOTfr,identifier__AlloCine,identifier__moviemeter,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,name__is,name__mg,wikipedia__is,wikipedia__mg,identifier__allmovie,name__diq,name__sl,wikipedia__sl,name__gd,wikipedia__gd,wikipedia__eswikisource,name__lv,wikipedia__lv,identifier__bigenc_ru,identifier__MusicBrainz,identifier__NKC,identifier__CANTIC,identifier__discogs,identifier__SFDb,identifier__SCOPE,identifier__DNF,name__qu,wikipedia__qu,name__af,name__ast,name__bar,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__OLID,identifier__BNE,second_surname,name__bg,name__kk,name__az,wikipedia__az,wikipedia__bg,wikipedia__kk,wikipedia__ro,identifier__NDL,name__se,wikipedia__se,facebook,identifier__quora,wikipedia__eswikiquote,identifier__GNC,identifier__nlg
Q5811995,"Diógenes de la Rosa","Diógenes de la Rosa","Diógenes de la Rosa","Diógenes de la Rosa",,male,journalist,1904-01-26,,"Diógenes de la Rosa",,,1998-07-19,,,,,,,,,,,,,,,,,,"Diógenes de la Rosa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diógenes de la Rosa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5849405,"Esther Neira de Calvo","Esther Neira de Calvo","Esther Neira de Calvo","Esther Neira de Calvo","Esther Neira de Calvo",female,educator,1890-05-01,Esther,"Esther Neira de Calvo",,"Esther Neira de Calvo",1978-03-28,,,,,,,,,,,,,,,,,,"Esther Neira de Calvo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Esther Neira de Calvo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5879508,"Gil Colunje","Gil Colunje","Gil Colunje","Gil Colunje",,male,writer,1831-09-01,Gil,"Gil Colunje",,,1899-01-06,,,,,,41012786,,,,,,,,,,,,"Gil Colunje",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gil Colunje",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5889225,"Gumercinda Páez",,"Gumercinda Páez","Gumercinda Páez","Gumercinda Páez",female,,1910-01-13,,"Gumercinda Páez",,,1991,,,,,,,,,,,,,,,,,,"Gumercinda Páez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gumercinda Páez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5929271,"Jeptha Brawner Duncan Guillén-Arosemena",,"Jeptha Brawner Duncan Guillén-Arosemena","Jeptha Brawner Duncan Guillén-Arosemena",,male,,1885-02-20,,"Jeptha B. Duncan",,,1978-08-23,,,,,,,,,,,,,,,,,,"Jeptha Brawner Duncan Guillén-Arosemena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeptha B. Duncan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5939155,"José Daniel Crespo","José Daniel Crespo","José Daniel Crespo","José Daniel Crespo",,male,writer,1890-08-02,"José","José Daniel Crespo",,,1958-06-07,,,,,,,,,,,,,,,,,,"José Daniel Crespo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"José Daniel Crespo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5942565,"José María Alemán","José María Alemán","José María Alemán","José María Alemán",,male,writer,1830-03-17,"José","José María Alemán","José María Alemán",,1887-08-04,,,,,,66237518,,,,,,,,,,,,"José María Alemán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"José María Alemán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"José María Alemán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5997556,"Mariano Arosemena","Mariano Arosemena","Mariano Arosemena","Mariano Arosemena",,male,writer,1794-07-26,Mariano,"Mariano Arosemena",,,1868-05-31,,,,,,15947854,,,,no2001051678,,,,465211,,,,"Mariano Arosemena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mariano Arosemena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mariano Arosemena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL1685665A,,,,,,,,,,,,,,,,,111238
Q6005897,"Mateo Iturralde","Mateo Iturralde","Mateo Iturralde","Mateo Iturralde",,male,lawyer,1821-09-21,Mateo,"Mateo Iturralde",,"Mateo Iturralde",1895-07-22,,,,,,,,,,,,,,,,,,"Mateo Iturralde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mateo Iturralde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q603836,"Arnulfo Arias","Arnulfo Arias","Arnulfo Arias","Arnulfo Arias","Arnulfo Arias",male,politician,1901-08-15,Arnulfo,"Arnulfo Arias Madrid","Arnulfo Arias","Arnulfo Arias",1988-08-10,"Arnulfo Arias","Arnulfo Arias","Arnulfo Arias Madrid",,,11172075,,,,n81095884,123747845,,,78095,,,,"Arnulfo Arias Madrid","Arnulfo Arias","Arnulfo Arias Madrid",,"Arnulfo Arias Madrid","Arnulfo Arias Madrid","Arnulfo Arias Madrid","Arnulfo Arias",,"Ариас Мадрид, Арнульфо","Ариас Мадрид, Арнульфо",,,,/m/01hmm6,,"Arnulfo Arias (politico)",,,,"アルヌルフォ・アリアス",,,,"Arnulfo Arias Madrid","Arnulfo Arias Madrid",,,,,"أرنولفو آرياس","أرنولفو آرياس",,,,,,,,,"Арнулфо Аријас",,,"Арнулфо Аријас",,,,,"阿努尔福·阿里亚斯·马德里","Arnulfo Arias","Arnulfo Arias Madrid","Arnulfo Arias",,"阿努尔福·阿里亚斯·马德里",,,,,,,,"Arnulfo Arias Madrid",,,,,,,,,,,,,,,,,,,,"Arnulfo Arias Madrid",,,"არნულფო არიასი",,,,,,,,,,,"არნულფო არიასი",,,,,,,,,,,,"Arnulfo Arias",,,,,"Arnulfo Arias",,,,,arnulfoariasm,"Arnulfo Arias Madrid",,"Arnulfo Arias Madrid",,"Arnulfo Arias Madrid",,,,"Arnulfo Arias Madrid",1057205982,,,,,,,,,,,,,,,,"Arnulfo Arias Madrid",,w6304jpv,,,,,,,,,,,,,,"Arnulfo Arias",,,,,,"Arnulfo Arjass","Arnulfo Arjass",1828090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6082916,"Porfirio Meléndez","Porfirio Meléndez","Porfirio Meléndez","Porfirio Meléndez",,male,politician,1854,Porfiriusz,"Porfirio Meléndez",,,1915,,,"Porfirio Meléndez",,,,,,,,,,,,,,,"Porfirio Meléndez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porfirio Meléndez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6291513,"José Antonio Sossa",,"José Antonio Sossa","José Antonio Sossa","José Antonio Sossa",male,,,"José","José Antonio Sossa","José Antonio Sossa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6299350,"Juan Carlos Navarro","Juan Carlos Navarro","Juan Carlos Navarro","Juan Carlos Navarro","Juan Carlos Navarro (politician)",male,politician,1961-10-19,Juan,"Juan Carlos Navarro (político)","Juan Carlos Navarro","Juan Carlos Navarro",,,,"Juan Carlos Navarro",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e8/JuanCarlosNavarro-Panama.PNG,"Juan Carlos Navarro",,,,,,,,,,,,,,,,"Juan Carlos Navarro (politico)",,,,,,,,"Juan Carlos Navarro","Juan Carlos Navarro (polityk)",,,,,,,,,,,,,,,,,,,,,,,,,"Juan Carlos Navarro (político)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6309384,"Julio Linares","Julio Linares","Julio Linares","Julio Linares","Julio Linares",male,lawyer,1930-08-07,Julio,"Julio Linares","Julio Linares",,1993-10-27,,,,,,14850991,,,"0000 0001 1560 6054",n84001738,12372496v,032756887,,,,,,"Julio Linares",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Julio Linares",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6318463,"Justo Arosemena Quesada","Justo Arosemena","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",male,writer,1817-08-09,Justo,"Justo Arosemena","Justo Arosemena Quesada","Justo Arosemena Quesada",1896-02-23,,,"Justo Arosemena Quesada",,,61609275,"Justo Arosemena Quesada",,"0000 0001 0907 2893",n82270666,122866267,031700616,,107005,,,"https://upload.wikimedia.org/wikipedia/commons/e/e4/Arosemena,Justo.jpg","Justo Arosemena Quesada",,"Justo Arosemena Quesada",,"Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",,"Justo Arosemena Quesada",,"Аросемена, Хусто","Justo Arosemena Quesada",,,,"Justo Arosemena Quesada",,,,,,,"Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",,"Justo Arosemena Quesada","Justo Arosemena Quesada",,,,,,,,,,,"Justo Arosemena Quesada",,,,,,,,,,,"Justo Arosemena Quesada","Justo Arosemena",,,,,,,,,"Justo Arosemena Quesada",,"Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",,"Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",,,,,,,,,,,,,,,,,,"Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",,,,,,,,,,,,,,,,,"Justo Arosemena Quesada","Justo Arosemena Quesada",,,"Justo Arosemena Quesada",,,,,,,,"Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",,,,,,,,,,,"Justo Arosemena Quesada",,,,,,,"Justo Arosemena Quesada",,,,,,,,,,,,,,,,,"Justo Arosemena Quesada",,,,,,,"Justo Arosemena Quesada",,,"Justo Arosemena Quesada",,,,,,,,,,,,"Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada","Justo Arosemena Quesada",OL436974A,XX1197381,Quesada,,,,,,,,,,,,,,,
Q665630,"Aristides Royo","Aristides Royo","Aristides Royo","Aristides Royo","Aristides Royo",male,politician,1940-08-14,Aristides,"Arístides Royo","Aristides Royo",,,"Aristides Royo","Aristides Royo","Arístides Royo",,,266521676,,,,n80090359,,069433844,,,,,https://upload.wikimedia.org/wikipedia/commons/a/a1/Aristides_Royo_(6713987733)_(cropped).jpg,"Arístides Royo","Aristides Royo Sanchez",,,"Aristides Royo",,,"Aristides Royo",,,,,"Aristides Royo",,/m/06rx0b,,,,,,"アリスティデス・ロヨ",,,"Arístides Royo","Aristides Royo","Aristides Royo",,,,,"أريستيدس رويو","أريستيدس رويو",,,,,,,,,,,,,,,,,,,"Arístides Royo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arístides Royo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aristides Royo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6752558,"Manuel Espinosa Batista",,"Manuel Espinosa Batista","Manuel Espinosa Batista","Manuel Espinosa Batista",male,,1857-09-12,Manuel,"Manuel Espinosa Batista","Manuel Espinosa Batista",,1919-11-27,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f7/Manuel_Espinosa_Batista.jpg,"Manuel Espinosa Batista",,,,,,,,,"Эспиноса, Мануэль","Эспиноса, Мануэль",,,,,,,,,,"マヌエル・エスピノサ・バティスタ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manuel Espinosa Batista",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6989958,"Nele Kantule","Nele Kantule","Nele Kantule","Nele Kantule","Nele Kantule",male,,1868,Nele,"Nele Kantule","Nele Kantule",,1944,,,,,,30635311,,,,,,180745883,,,,,,"Nele Kantule",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nele Kantule",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7159791,"Pedro Miguel González Pinzón","Pedro Miguel González Pinzón","Pedro Miguel González Pinzón","Pedro Miguel González Pinzón","Pedro Miguel González Pinzón",male,politician,1965-01-01,Pedro,"Pedro Miguel González","Pedro Miguel González Pinzón","Pedro Miguel González Pinzón",,,,"Pedro Miguel González",,,,,,,,,,,,,,,"Pedro Miguel González",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pedro Miguel González",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q721719,"Rodolfo Chiari","Rodolfo Chiari","Rodolfo Chiari","Rodolfo Chiari","Rodolfo Chiari",male,politician,1869-11-15,Rodolfo,"Rodolfo Chiari","Rodolfo Chiari",,1937-08-16,"Rodolfo Chiari","Rodolfo Chiari","Rodolfo Chiari",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6d/Rodolfo_Chiari.jpg,"Rodolfo Chiari","Rodolfo Chiari","Rodolfo Chiari",,"Rodolfo Chiari","Rodolfo Chiari","Rodolfo Chiari","Rodolfo Chiari",,"Чиари, Родольфо","Чиари, Родольфо",,,,/m/06rymx,,,,,,"ロドルフォ・チアリ",,,,"Rodolfo Chiari","Rodolfo Chiari",,,,,,,,,,,,,,,,,,,,,,,,,"Rodolfo Chiari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rodolfo Chiari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7289863,"Ramon Pereira P.",,"Ramón Pereira P.","Ramon Pereira P.","Ramon Pereira P.",male,,1918-12-15,"Ramón","Ramón Pereira P.",,,2013-08-12,,,,,,,,,,,,,,,,,,"Ramón Pereira P.",,"Ramón Pereira P.",,"Ramón Pereira P.","Ramón Pereira P.","Ramón Pereira P.",,"Ramon Pereira P.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ramón Pereira P.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7412008,"Samuel Lewis Galindo","Samuel Lewis Galindo","Samuel Lewis Galindo","Samuel Lewis Galindo","Samuel Lewis Galindo",male,businessperson,1927-06-04,Samuel,"Samuel Lewis Galindo","Samuel Lewis Galindo",,,,,"Samuel Lewis Galindo",,,28410893,,,,n82027702,,,,1802394,,,,"Samuel Lewis Galindo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Samuel Lewis Galindo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7820432,"Tomás Altamirano Mantovani","Tomás Altamirano Mantovani","Tomás Altamirano Mantovani","Tomás Altamirano Mantovani","Tomás Altamirano Mantovani",male,politician,,"Tomás","Tomás Altamirano Mantovani",,,2009-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8346581,"Clara González","Clara González","Clara González de Behringer","Clara González","Clara González",female,lawyer,1898-09-11,Clara,"Clara González","Clara González",,1990-02-11,,,,,,54453909,,,"0000 0000 6662 9507",,15511781x,,,,,,,"Clara González de Behringer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clara González de Behringer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w68f4d5h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q878804,"Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma",male,politician,1917-12-03,Manuel,"Manuel Solís Palma","Manuel Solís Palma",,2009-11-06,"Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma",,,,,,,,,,,,,,,"Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma",,"Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma","Manuel Solís Palma","Солис, Мануэль","Солис, Мануэль",,,,/m/06rqyd,,,,,,"マヌエル・ソリス",,,,"Manuel Solís Palma","Manuel Solís Palma",,,"Μανουέλ Σολίς",,"مانويل سوليس بالما","مانويل سوليس بالما","Μανουέλ Σολίς",,"マヌエル・ソリス",,,,,,,,,,,,,,,,"Manuel Solís Palma",,"Manuel Solís Palma",,biography/Manuel-Solis-Palma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manuel Solís Palma",,,,,,,,"Manuel Solís Palma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manuel Solís Palma",,
