id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date,identifier__parlamentdotch,source
511,Chiara Simoneschi-Cortesi,"Simoneschi-Cortesi, Chiara",Chiara,Simoneschi-Cortesi,1946-04-21,female,TI,0,NR,1,CVP,0,C,3,47,,,511,https://www.parlament.ch/en/biografie?CouncillorId=511
1120,Carlo Sommaruga,"Sommaruga, Carlo",Carlo,Sommaruga,1959-07-08,male,GE,0,NR,1,SP,0,S,2,47,,,1120,https://www.parlament.ch/en/biografie?CouncillorId=1120
356,Christian Speck,"Speck, Christian",Christian,Speck,1937-12-22,male,AG,0,NR,1,SVP,0,V,4,47,2005-05-05,,356,https://www.parlament.ch/en/biografie?CouncillorId=356
513,Peter Spuhler,"Spuhler, Peter",Peter,Spuhler,1959-01-09,male,TG,0,NR,1,SVP,0,V,4,47,,,513,https://www.parlament.ch/en/biografie?CouncillorId=513
514,Jürg Stahl,"Stahl, Jürg",Jürg,Stahl,1968-01-16,male,ZH,0,NR,1,SVP,0,V,4,47,,,514,https://www.parlament.ch/en/biografie?CouncillorId=514
214,Luzi Stamm,"Stamm, Luzi",Luzi,Stamm,1952-09-09,male,AG,0,NR,1,SVP,0,V,4,47,,,214,https://www.parlament.ch/en/biografie?CouncillorId=214
3865,Jean-François Steiert,"Steiert, Jean-François",Jean-François,Steiert,1961-02-07,male,FR,0,NR,1,SP,0,S,2,47,,2007-09-17,3865,https://www.parlament.ch/en/biografie?CouncillorId=3865
254,Rudolf Steiner,"Steiner, Rudolf",Rudolf,Steiner,1945-08-10,male,SO,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04,254,https://www.parlament.ch/en/biografie?CouncillorId=254
1267,Hans Stöckli,"Stöckli, Hans",Hans,Stöckli,1952-04-12,male,BE,0,NR,1,SP,0,S,2,47,,2004-09-20,1267,https://www.parlament.ch/en/biografie?CouncillorId=1267
219,Rudolf Strahm,"Strahm, Rudolf",Rudolf,Strahm,1943-08-03,male,BE,0,NR,1,SP,0,S,2,47,2004-07-31,,219,https://www.parlament.ch/en/biografie?CouncillorId=219
515,Heiner Studer,"Studer, Heiner",Heiner,Studer,1949-05-16,male,AG,0,NR,1,EVP,0,E,102,47,,2006-03-28,515,https://www.parlament.ch/en/biografie?CouncillorId=515
358,Doris Stump,"Stump, Doris",Doris,Stump,1950-02-06,female,AG,0,NR,1,SP,0,S,2,47,,,358,https://www.parlament.ch/en/biografie?CouncillorId=358
221,Marc Frédéric Suter,"Suter, Marc Frédéric",Marc Frédéric,Suter,1953-04-03,male,BE,0,NR,1,FDP-Liberale,0,RL,1,47,,2007-03-05,221,https://www.parlament.ch/en/biografie?CouncillorId=221
359,Franziska Teuscher,"Teuscher, Franziska",Franziska,Teuscher,1958-03-07,female,BE,0,NR,1,GB,0,G,6,47,,,359,https://www.parlament.ch/en/biografie?CouncillorId=359
360,Anita Thanei,"Thanei, Anita",Anita,Thanei,1954-12-31,female,ZH,0,NR,1,SP,0,S,2,47,,,360,https://www.parlament.ch/en/biografie?CouncillorId=360
361,Georges Theiler,"Theiler, Georges",Georges,Theiler,1949-05-20,male,LU,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04,361,https://www.parlament.ch/en/biografie?CouncillorId=361
516,Pierre Triponez,"Triponez, Pierre",Pierre,Triponez,1943-08-07,male,BE,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04,516,https://www.parlament.ch/en/biografie?CouncillorId=516
3829,Andy Tschümperlin,"Tschümperlin, Andy",Andy,Tschümperlin,1962-03-11,male,SZ,0,NR,1,SP,0,S,2,47,,2007-06-04,3829,https://www.parlament.ch/en/biografie?CouncillorId=3829
1160,Pierre Vanek,"Vanek, Pierre",Pierre,Vanek,1954-12-09,male,GE,0,NR,1,AdG,0,-,99,47,,,1160,https://www.parlament.ch/en/biografie?CouncillorId=1160
518,René Vaudroz,"Vaudroz, René",René,Vaudroz,1947-07-21,male,VD,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04,518,https://www.parlament.ch/en/biografie?CouncillorId=518
1123,Pierre-François Veillon,"Veillon, Pierre-François",Pierre-François,Veillon,1950-04-30,male,VD,0,NR,1,SVP,0,V,4,47,,,1123,https://www.parlament.ch/en/biografie?CouncillorId=1123
363,Ruth-Gaby Vermot-Mangold,"Vermot-Mangold, Ruth-Gaby",Ruth-Gaby,Vermot-Mangold,1941-03-11,female,BE,0,NR,1,SP,0,S,2,47,,,363,https://www.parlament.ch/en/biografie?CouncillorId=363
1110,Daniel Vischer,"Vischer, Daniel",Daniel,Vischer,1950-01-16,male,ZH,0,NR,1,GPS,0,G,6,47,,,1110,https://www.parlament.ch/en/biografie?CouncillorId=1110
229,Peter Vollmer,"Vollmer, Peter",Peter,Vollmer,1946-04-14,male,BE,0,NR,1,SP,0,S,2,47,,,229,https://www.parlament.ch/en/biografie?CouncillorId=229
396,Christian Waber,"Waber, Christian",Christian,Waber,1948-05-07,male,BE,0,NR,1,EDU,0,E,102,47,,2006-03-28,396,https://www.parlament.ch/en/biografie?CouncillorId=396
1128,Markus Wäfler,"Wäfler, Markus",Markus,Wäfler,1948-12-21,male,ZH,0,NR,1,EDU,0,E,102,47,,,1128,https://www.parlament.ch/en/biografie?CouncillorId=1128
543,Felix Walker,"Walker, Felix",Felix,Walker,1935-03-06,male,SG,0,NR,1,CVP,0,C,3,47,2006-12-03,,543,https://www.parlament.ch/en/biografie?CouncillorId=543
519,Hansjörg Walter,"Walter, Hansjörg",Hansjörg,Walter,1951-02-05,male,TG,0,NR,1,SVP,0,V,4,47,,,519,https://www.parlament.ch/en/biografie?CouncillorId=519
520,Hansruedi Wandfluh,"Wandfluh, Hansruedi",Hansruedi,Wandfluh,1952-01-16,male,BE,0,NR,1,SVP,0,V,4,47,,,520,https://www.parlament.ch/en/biografie?CouncillorId=520
521,Kurt Wasserfallen,"Wasserfallen, Kurt",Kurt,Wasserfallen,1947-04-27,male,BE,0,NR,1,FDP-Liberale,0,RL,1,47,2006-12-02,2003-12-04,521,https://www.parlament.ch/en/biografie?CouncillorId=521
1130,Reto Wehrli,"Wehrli, Reto",Reto,Wehrli,1965-02-01,male,SZ,0,NR,1,CVP,0,C,3,47,,,1130,https://www.parlament.ch/en/biografie?CouncillorId=1130
366,Peter Weigelt,"Weigelt, Peter",Peter,Weigelt,1956-02-19,male,SG,0,NR,1,FDP-Liberale,0,RL,1,47,2006-09-15,2003-12-04,366,https://www.parlament.ch/en/biografie?CouncillorId=366
264,Hermann Weyeneth,"Weyeneth, Hermann",Hermann,Weyeneth,1943-07-26,male,BE,0,NR,1,SVP,0,V,4,47,,,264,https://www.parlament.ch/en/biografie?CouncillorId=264
390,Hans Widmer,"Widmer, Hans",Hans,Widmer,1941-09-09,male,LU,0,NR,1,SP,0,S,2,47,,,390,https://www.parlament.ch/en/biografie?CouncillorId=390
1142,Walter Wobmann,"Wobmann, Walter",Walter,Wobmann,1957-11-21,male,SO,0,NR,1,SVP,0,V,4,47,,,1142,https://www.parlament.ch/en/biografie?CouncillorId=1142
522,Ursula Wyss,"Wyss, Ursula",Ursula,Wyss,1973-02-08,female,BE,0,NR,1,SP,0,S,2,47,,2006-06-24,522,https://www.parlament.ch/en/biografie?CouncillorId=522
368,Rosmarie Zapfl,"Zapfl, Rosmarie",Rosmarie,Zapfl,1939-06-16,female,ZH,0,NR,1,CVP,0,C,3,47,2006-12-14,,368,https://www.parlament.ch/en/biografie?CouncillorId=368
1338,Andreas Zeller,"Zeller, Andreas",Andreas,Zeller,1948-10-09,male,SG,0,NR,1,FDP-Liberale,0,RL,1,47,,2006-09-18,1338,https://www.parlament.ch/en/biografie?CouncillorId=1338
1336,Markus Zemp,"Zemp, Markus",Markus,Zemp,1954-06-25,male,AG,0,NR,1,CVP,0,C,3,47,,2006-09-18,1336,https://www.parlament.ch/en/biografie?CouncillorId=1336
241,Josef Zisyadis,"Zisyadis, Josef",Josef,Zisyadis,1956-04-17,male,VD,0,NR,1,PdA,0,-,99,47,,,241,https://www.parlament.ch/en/biografie?CouncillorId=241
526,Bruno Zuppiger,"Zuppiger, Bruno",Bruno,Zuppiger,1952-02-24,male,ZH,0,NR,1,SVP,0,V,4,47,,,526,https://www.parlament.ch/en/biografie?CouncillorId=526
801,Fabio Abate,"Abate, Fabio",Fabio,Abate,1966-01-04,male,TI,0,NR,1,FDP-Liberale,0,R,1,46,,2000-09-25,801,https://www.parlament.ch/en/biografie?CouncillorId=801
298,Regine Aeppli,"Aeppli, Regine",Regine,Aeppli,1952-10-05,female,ZH,0,NR,1,SP,0,S,2,46,,,298,https://www.parlament.ch/en/biografie?CouncillorId=298
449,Ruedi Aeschbacher,"Aeschbacher, Ruedi",Ruedi,Aeschbacher,1941-09-15,male,ZH,0,NR,1,EVP,0,E,102,46,,,449,https://www.parlament.ch/en/biografie?CouncillorId=449
406,Charles-Albert Antille,"Antille, Charles-Albert",Charles-Albert,Antille,1944-10-18,male,VS,0,NR,1,FDP-Liberale,0,R,1,46,,,406,https://www.parlament.ch/en/biografie?CouncillorId=406
404,Caspar Baader,"Baader, Caspar",Caspar,Baader,1953-10-01,male,BL,0,NR,1,SVP,0,V,4,46,,2001-11-26,404,https://www.parlament.ch/en/biografie?CouncillorId=404
450,Elvira Bader,"Bader, Elvira",Elvira,Bader,1955-03-04,female,SO,0,NR,1,CVP,0,C,3,46,,,450,https://www.parlament.ch/en/biografie?CouncillorId=450
301,Boris Banga,"Banga, Boris",Boris,Banga,1949-08-09,male,SO,0,NR,1,SP,0,S,2,46,,,301,https://www.parlament.ch/en/biografie?CouncillorId=301
303,Käthi Bangerter,"Bangerter, Käthi",Käthi,Bangerter,1937-07-13,female,BE,0,NR,1,FDP-Liberale,0,R,1,46,,,303,https://www.parlament.ch/en/biografie?CouncillorId=303
304,J. Alexander Baumann,"Baumann, J. Alexander",J. Alexander,Baumann,1942-12-10,male,TG,0,NR,1,SVP,0,V,4,46,,,304,https://www.parlament.ch/en/biografie?CouncillorId=304
9,Ruedi Baumann,"Baumann, Ruedi",Ruedi,Baumann,1947-11-11,male,BE,0,NR,1,GPS,0,G,6,46,,,9,https://www.parlament.ch/en/biografie?CouncillorId=9
269,Stephanie Baumann,"Baumann, Stephanie",Stephanie,Baumann,1951-11-05,female,BE,0,NR,1,SP,0,S,2,46,,,269,https://www.parlament.ch/en/biografie?CouncillorId=269
419,Serge Beck,"Beck, Serge",Serge,Beck,1955-05-20,male,VD,0,NR,1,LDP,0,L,7,46,,,419,https://www.parlament.ch/en/biografie?CouncillorId=419
305,Didier Berberat,"Berberat, Didier",Didier,Berberat,1956-12-01,male,NE,0,NR,1,SP,0,S,2,46,,,305,https://www.parlament.ch/en/biografie?CouncillorId=305
451,Madeleine Bernasconi,"Bernasconi, Madeleine",Madeleine,Bernasconi,1939-09-15,female,GE,0,NR,1,FDP-Liberale,0,R,1,46,,,451,https://www.parlament.ch/en/biografie?CouncillorId=451
14,Duri Bezzola,"Bezzola, Duri",Duri,Bezzola,1942-06-23,male,GR,0,NR,1,FDP-Liberale,0,R,1,46,,,14,https://www.parlament.ch/en/biografie?CouncillorId=14
452,Elmar Bigger,"Bigger, Elmar",Elmar,Bigger,1949-10-05,male,SG,0,NR,1,SVP,0,V,4,46,,,452,https://www.parlament.ch/en/biografie?CouncillorId=452
279,Giuliano Bignasca,"Bignasca, Giuliano",Giuliano,Bignasca,1945-04-10,male,TI,0,NR,1,Lega,0,-,99,46,,,279,https://www.parlament.ch/en/biografie?CouncillorId=279
15,Max Binder,"Binder, Max",Max,Binder,1947-11-26,male,ZH,0,NR,1,SVP,0,V,4,46,,,15,https://www.parlament.ch/en/biografie?CouncillorId=15
21,Christoph Blocher,"Blocher, Christoph",Christoph,Blocher,1940-10-11,male,ZH,0,NR,1,SVP,0,V,4,46,,,21,https://www.parlament.ch/en/biografie?CouncillorId=21
26,Roland F. Borer,"Borer, Roland F.",Roland F.,Borer,1951-01-27,male,SO,0,NR,1,FPS,0,V,4,46,,,26,https://www.parlament.ch/en/biografie?CouncillorId=26
28,Toni Bortoluzzi,"Bortoluzzi, Toni",Toni,Bortoluzzi,1947-02-16,male,ZH,0,NR,1,SVP,0,V,4,46,,,28,https://www.parlament.ch/en/biografie?CouncillorId=28
385,Walter Bosshard,"Bosshard, Walter",Walter,Bosshard,1950-02-03,male,ZH,0,NR,1,FDP-Liberale,0,R,1,46,,,385,https://www.parlament.ch/en/biografie?CouncillorId=385
823,Pascale Bruderer Wyss,"Bruderer Wyss, Pascale",Pascale,Bruderer Wyss,1977-07-28,female,AG,0,NR,1,SP,0,S,2,46,,2002-04-15,823,https://www.parlament.ch/en/biografie?CouncillorId=823
1059,Franz Brun,"Brun, Franz",Franz,Brun,1943-06-18,male,LU,0,NR,1,CVP,0,C,3,46,,2003-05-05,1059,https://www.parlament.ch/en/biografie?CouncillorId=1059
307,Toni Brunner,"Brunner, Toni",Toni,Brunner,1974-08-23,male,SG,0,NR,1,SVP,0,V,4,46,,,307,https://www.parlament.ch/en/biografie?CouncillorId=307
453,André Bugnon,"Bugnon, André",André,Bugnon,1947-09-13,male,VD,0,NR,1,SVP,0,V,4,46,,,453,https://www.parlament.ch/en/biografie?CouncillorId=453
33,Cécile Bühlmann,"Bühlmann, Cécile",Cécile,Bühlmann,1949-12-03,female,LU,0,NR,1,GPS,0,G,6,46,,,33,https://www.parlament.ch/en/biografie?CouncillorId=33
34,Gerold Bührer,"Bührer, Gerold",Gerold,Bührer,1948-06-23,male,SH,0,NR,1,FDP-Liberale,0,R,1,46,,,34,https://www.parlament.ch/en/biografie?CouncillorId=34
309,Franco Cavalli,"Cavalli, Franco",Franco,Cavalli,1942-07-03,male,TI,0,NR,1,SP,0,S,2,46,,2002-06-03,309,https://www.parlament.ch/en/biografie?CouncillorId=309
454,Liliane Chappuis,"Chappuis, Liliane",Liliane,Chappuis,1955-06-27,female,FR,0,NR,1,SP,0,S,2,46,,,454,https://www.parlament.ch/en/biografie?CouncillorId=454
455,Maurice Chevrier,"Chevrier, Maurice",Maurice,Chevrier,1961-03-28,male,VS,0,NR,1,CVP,0,C,3,46,,,455,https://www.parlament.ch/en/biografie?CouncillorId=455
310,Pierre Chiffelle,"Chiffelle, Pierre",Pierre,Chiffelle,1957-03-23,male,VD,0,NR,1,SP,0,S,2,46,2002-06-02,,310,https://www.parlament.ch/en/biografie?CouncillorId=310
311,Yves Christen,"Christen, Yves",Yves,Christen,1941-07-13,male,VD,0,NR*,1,FDP-Liberale,0,R,1,46,,2002-11-25,311,https://www.parlament.ch/en/biografie?CouncillorId=311
456,Jean-Michel Cina,"Cina, Jean-Michel",Jean-Michel,Cina,1963-07-02,male,VS,0,NR,1,CVP,0,C,3,46,,2002-10-07,456,https://www.parlament.ch/en/biografie?CouncillorId=456
457,Fernand Cuche,"Cuche, Fernand",Fernand,Cuche,1946-07-26,male,NE,0,NR,1,GPS,0,G,6,46,,,457,https://www.parlament.ch/en/biografie?CouncillorId=457
56,Jean-Nils de Dardel,"de Dardel, Jean-Nils",Jean-Nils,de Dardel,1943-11-04,male,GE,0,NR,1,SP,0,S,2,46,,,56,https://www.parlament.ch/en/biografie?CouncillorId=56
458,Walter Decurtins,"Decurtins, Walter",Walter,Decurtins,1938-03-03,male,GR,0,NR,1,CVP,0,C,3,46,,,458,https://www.parlament.ch/en/biografie?CouncillorId=458
797,Walter Donzé,"Donzé, Walter",Walter,Donzé,1946-05-05,male,BE,0,NR,1,EVP,0,E,102,46,,2000-09-18,797,https://www.parlament.ch/en/biografie?CouncillorId=797
63,Rosmarie Dormann,"Dormann, Rosmarie",Rosmarie,Dormann,1947-03-27,female,LU,0,NR,1,CVP,0,C,3,46,,,63,https://www.parlament.ch/en/biografie?CouncillorId=63
459,Marlyse Dormond Béguelin,"Dormond Béguelin, Marlyse",Marlyse,Dormond Béguelin,1949-10-31,female,VD,0,NR,1,SP,0,S,2,46,,,459,https://www.parlament.ch/en/biografie?CouncillorId=459
460,Jean Henri Dunant,"Dunant, Jean Henri",Jean Henri,Dunant,1934-11-12,male,BS,0,NR,1,SVP,0,V,4,46,,,460,https://www.parlament.ch/en/biografie?CouncillorId=460
313,John Dupraz,"Dupraz, John",John,Dupraz,1945-07-08,male,GE,0,NR,1,FDP-Liberale,0,R,1,46,,,313,https://www.parlament.ch/en/biografie?CouncillorId=313
314,Adalbert Durrer,"Durrer, Adalbert",Adalbert,Durrer,1950-11-17,male,OW,0,NR,1,CVP,0,C,3,46,2001-10-05,,314,https://www.parlament.ch/en/biografie?CouncillorId=314
315,Toni Eberhard,"Eberhard, Toni",Toni,Eberhard,1949-08-25,male,SZ,0,NR,1,CVP,0,C,3,46,,,315,https://www.parlament.ch/en/biografie?CouncillorId=315
316,Christine Egerszegi-Obrist,"Egerszegi-Obrist, Christine",Christine,Egerszegi-Obrist,1948-05-29,female,AG,0,NR,1,FDP-Liberale,0,R,1,46,,,316,https://www.parlament.ch/en/biografie?CouncillorId=316
70,Jacques-Simon Eggly,"Eggly, Jacques-Simon",Jacques-Simon,Eggly,1942-09-04,male,GE,0,NR,1,LDP,0,L,7,46,,,70,https://www.parlament.ch/en/biografie?CouncillorId=70
317,Melchior Ehrler,"Ehrler, Melchior",Melchior,Ehrler,1948-09-25,male,AG,0,NR,1,CVP,0,C,3,46,,,317,https://www.parlament.ch/en/biografie?CouncillorId=317
318,Edi Engelberger,"Engelberger, Edi",Edi,Engelberger,1940-01-26,male,NW,0,NR,1,FDP-Liberale,0,R,1,46,,,318,https://www.parlament.ch/en/biografie?CouncillorId=318
461,Heinrich Estermann,"Estermann, Heinrich",Heinrich,Estermann,1948-10-03,male,LU,0,NR,1,CVP,0,C,3,46,2003-03-22,,461,https://www.parlament.ch/en/biografie?CouncillorId=461
74,Christoph Eymann,"Eymann, Christoph",Christoph,Eymann,1951-01-15,male,BS,0,NR,1,LDP,0,L,7,46,2001-09-16,,74,https://www.parlament.ch/en/biografie?CouncillorId=74
76,Hugo Fasel,"Fasel, Hugo",Hugo,Fasel,1955-10-04,male,FR,0,NR,1,CSP,0,G,6,46,,,76,https://www.parlament.ch/en/biografie?CouncillorId=76
395,Hildegard Fässler-Osterwalder,"Fässler-Osterwalder, Hildegard",Hildegard,Fässler-Osterwalder,1951-06-22,female,SG,0,NR,1,SP,0,S,2,46,,2002-06-03,395,https://www.parlament.ch/en/biografie?CouncillorId=395
462,Jean Fattebert,"Fattebert, Jean",Jean,Fattebert,1942-02-07,male,VD,0,NR,1,SVP,0,V,4,46,,,462,https://www.parlament.ch/en/biografie?CouncillorId=462
463,Charles Favre,"Favre, Charles",Charles,Favre,1957-08-18,male,VD,0,NR,1,FDP-Liberale,0,R,1,46,,,463,https://www.parlament.ch/en/biografie?CouncillorId=463
319,Hans Fehr,"Fehr, Hans",Hans,Fehr,1947-01-14,male,ZH,0,NR,1,SVP,0,V,4,46,,,319,https://www.parlament.ch/en/biografie?CouncillorId=319
464,Hans-Jürg Fehr,"Fehr, Hans-Jürg",Hans-Jürg,Fehr,1948-08-07,male,SH,0,NR,1,SP,0,S,2,46,,,464,https://www.parlament.ch/en/biografie?CouncillorId=464
405,Jacqueline Fehr,"Fehr, Jacqueline",Jacqueline,Fehr,1963-06-01,female,ZH,0,NR,1,SP,0,S,2,46,,,405,https://www.parlament.ch/en/biografie?CouncillorId=405
77,Lisbeth Fehr,"Fehr, Lisbeth",Lisbeth,Fehr,1938-04-14,female,ZH,0,NR,1,SVP,0,V,4,46,,,77,https://www.parlament.ch/en/biografie?CouncillorId=77
465,Mario Fehr,"Fehr, Mario",Mario,Fehr,1958-09-13,male,ZH,0,NR,1,SP,0,S,2,46,,,465,https://www.parlament.ch/en/biografie?CouncillorId=465
466,Anita Fetz,"Fetz, Anita",Anita,Fetz,1957-03-19,female,BS,0,NR,1,SP,0,S,2,46,,,466,https://www.parlament.ch/en/biografie?CouncillorId=466
81,Ulrich Fischer,"Fischer, Ulrich",Ulrich,Fischer,1940-02-02,male,AG,0,NR,1,FDP-Liberale,0,R,1,46,,,81,https://www.parlament.ch/en/biografie?CouncillorId=81
321,Peter Föhn,"Föhn, Peter",Peter,Föhn,1952-12-11,male,SZ,0,NR,1,SVP,0,V,4,46,,,321,https://www.parlament.ch/en/biografie?CouncillorId=321
322,Jakob Freund,"Freund, Jakob",Jakob,Freund,1946-06-08,male,AR,0,NR,1,SVP,0,V,4,46,,,322,https://www.parlament.ch/en/biografie?CouncillorId=322
83,Claude Frey,"Frey, Claude",Claude,Frey,1943-07-16,male,NE,0,NR,1,FDP-Liberale,0,R,1,46,,,83,https://www.parlament.ch/en/biografie?CouncillorId=83
84,Walter Frey,"Frey, Walter",Walter,Frey,1943-07-30,male,ZH,0,NR,1,SVP,0,V,4,46,2001-11-25,,84,https://www.parlament.ch/en/biografie?CouncillorId=84
273,Brigitta M. Gadient,"Gadient, Brigitta M.",Brigitta M.,Gadient,1960-03-14,female,GR,0,NR,1,SVP,0,V,4,46,,,273,https://www.parlament.ch/en/biografie?CouncillorId=273
467,Remo Giosué Galli,"Galli, Remo Giosué",Remo Giosué,Galli,1943-03-15,male,BE,0,NR,1,CVP,0,C,3,46,,,467,https://www.parlament.ch/en/biografie?CouncillorId=467
524,Valérie Garbani,"Garbani, Valérie",Valérie,Garbani,1966-09-19,female,NE,0,NR,1,SP,0,S,2,46,,,524,https://www.parlament.ch/en/biografie?CouncillorId=524
468,Gabriele Gendotti,"Gendotti, Gabriele",Gabriele,Gendotti,1954-10-10,male,TI,0,NR,1,FDP-Liberale,0,R,1,46,2000-08-22,,468,https://www.parlament.ch/en/biografie?CouncillorId=468
407,Ruth Genner,"Genner, Ruth",Ruth,Genner,1956-01-13,female,ZH,0,NR,1,GPS,0,G,6,46,,,407,https://www.parlament.ch/en/biografie?CouncillorId=407
91,Ulrich Giezendanner,"Giezendanner, Ulrich",Ulrich,Giezendanner,1953-10-31,male,AG,0,NR,1,SVP,0,V,4,46,,,91,https://www.parlament.ch/en/biografie?CouncillorId=91
469,Jean-Paul Glasson,"Glasson, Jean-Paul",Jean-Paul,Glasson,1949-05-12,male,FR,0,NR,1,FDP-Liberale,0,R,1,46,,,469,https://www.parlament.ch/en/biografie?CouncillorId=469
470,Walter Glur,"Glur, Walter",Walter,Glur,1943-04-11,male,AG,0,NR,1,SVP,0,V,4,46,,,470,https://www.parlament.ch/en/biografie?CouncillorId=470
94,Christine Goll,"Goll, Christine",Christine,Goll,1956-12-10,female,ZH,0,NR,1,FraP!,0,S,2,46,,,94,https://www.parlament.ch/en/biografie?CouncillorId=94
95,Ruth Gonseth,"Gonseth, Ruth",Ruth,Gonseth,1943-05-31,female,BL,0,NR,1,GPS,0,G,6,46,2001-05-31,,95,https://www.parlament.ch/en/biografie?CouncillorId=95
806,Maya Graf,"Graf, Maya",Maya,Graf,1962-02-28,female,BL,0,NR,1,GPS,0,G,6,46,,2001-06-05,806,https://www.parlament.ch/en/biografie?CouncillorId=806
323,Christian Grobet,"Grobet, Christian",Christian,Grobet,1941-07-26,male,GE,0,NR,1,AdG,0,S,2,46,,1999-12-16,323,https://www.parlament.ch/en/biografie?CouncillorId=323
97,Andreas Gross,"Gross, Andreas",Andreas,Gross,1952-08-21,male,ZH,0,NR,1,SP,0,S,2,46,,,97,https://www.parlament.ch/en/biografie?CouncillorId=97
324,Jost Gross,"Gross, Jost",Jost,Gross,1946-03-01,male,TG,0,NR,1,SP,0,S,2,46,,,324,https://www.parlament.ch/en/biografie?CouncillorId=324
325,Yves Guisan,"Guisan, Yves",Yves,Guisan,1941-07-22,male,VD,0,NR,1,FDP-Liberale,0,R,1,46,,,325,https://www.parlament.ch/en/biografie?CouncillorId=325
326,Paul Günter,"Günter, Paul",Paul,Günter,1943-05-30,male,BE,0,NR,1,SP,0,S,2,46,,,326,https://www.parlament.ch/en/biografie?CouncillorId=326
471,Felix Gutzwiller,"Gutzwiller, Felix",Felix,Gutzwiller,1948-02-22,male,ZH,0,NR,1,FDP-Liberale,0,R,1,46,,,471,https://www.parlament.ch/en/biografie?CouncillorId=471
100,Hans Rudolf Gysin,"Gysin, Hans Rudolf",Hans Rudolf,Gysin,1940-12-29,male,BL,0,NR,1,FDP-Liberale,0,R,1,46,,,100,https://www.parlament.ch/en/biografie?CouncillorId=100
328,Remo Gysin,"Gysin, Remo",Remo,Gysin,1945-02-04,male,BS,0,NR,1,SP,0,S,2,46,,,328,https://www.parlament.ch/en/biografie?CouncillorId=328
101,Barbara Haering,"Haering, Barbara",Barbara,Haering,1953-09-20,female,ZH,0,NR,1,SP,0,S,2,46,,,101,https://www.parlament.ch/en/biografie?CouncillorId=101
472,Ursula Haller Vannini,"Haller Vannini, Ursula",Ursula,Haller Vannini,1948-11-04,female,BE,0,NR,1,SVP,0,V,4,46,,,472,https://www.parlament.ch/en/biografie?CouncillorId=472
105,Andrea Hämmerle,"Hämmerle, Andrea",Andrea,Hämmerle,1946-11-09,male,GR,0,NR,1,SP,0,S,2,46,,,105,https://www.parlament.ch/en/biografie?CouncillorId=105
473,Hansjörg Hassler,"Hassler, Hansjörg",Hansjörg,Hassler,1953-09-23,male,GR,0,NR,1,SVP,0,V,4,46,,,473,https://www.parlament.ch/en/biografie?CouncillorId=473
107,Trix Heberlein,"Heberlein, Trix",Trix,Heberlein,1942-07-17,female,ZH,0,NR,1,FDP-Liberale,0,R,1,46,,,107,https://www.parlament.ch/en/biografie?CouncillorId=107
108,Rolf Hegetschweiler,"Hegetschweiler, Rolf",Rolf,Hegetschweiler,1937-12-03,male,ZH,0,NR,1,FDP-Liberale,0,R,1,46,,,108,https://www.parlament.ch/en/biografie?CouncillorId=108
399,Alex Heim,"Heim, Alex",Alex,Heim,1951-04-21,male,SO,0,NR,1,CVP,0,C,3,46,,,399,https://www.parlament.ch/en/biografie?CouncillorId=399
474,Bernhard Hess,"Hess, Bernhard",Bernhard,Hess,1966-04-05,male,BE,0,NR,1,SD,0,-,99,46,,,474,https://www.parlament.ch/en/biografie?CouncillorId=474
111,Peter Hess,"Hess, Peter",Peter,Hess,1948-05-14,male,ZG,0,NR,1,CVP,0,C,3,46,,2001-11-26,111,https://www.parlament.ch/en/biografie?CouncillorId=111
475,Walter Hess,"Hess, Walter",Walter,Hess,1949-10-05,male,SG,0,NR,1,CVP,0,C,3,46,,,475,https://www.parlament.ch/en/biografie?CouncillorId=475
476,Urs Hofmann,"Hofmann, Urs",Urs,Hofmann,1956-11-27,male,AG,0,NR,1,SP,0,S,2,46,,,476,https://www.parlament.ch/en/biografie?CouncillorId=476
113,Pia Hollenstein,"Hollenstein, Pia",Pia,Hollenstein,1950-09-13,female,SG,0,NR,1,GPS,0,G,6,46,,2002-11-25,113,https://www.parlament.ch/en/biografie?CouncillorId=113
331,Vreni Hubmann,"Hubmann, Vreni",Vreni,Hubmann,1944-05-15,female,ZH,0,NR,1,SP,0,S,2,46,,,331,https://www.parlament.ch/en/biografie?CouncillorId=331
1071,Ruth Humbel,"Humbel, Ruth",Ruth,Humbel,1957-07-23,female,AG,0,NR,1,CVP,0,C,3,46,,2003-09-15,1071,https://www.parlament.ch/en/biografie?CouncillorId=1071
817,Adriano Imfeld,"Imfeld, Adriano",Adriano,Imfeld,1954-12-04,male,OW,0,NR,1,CVP,0,C,3,46,,2001-11-16,817,https://www.parlament.ch/en/biografie?CouncillorId=817
332,Rudolf Imhof,"Imhof, Rudolf",Rudolf,Imhof,1940-06-18,male,BL,0,NR,1,CVP,0,C,3,46,,,332,https://www.parlament.ch/en/biografie?CouncillorId=332
477,Claude Janiak,"Janiak, Claude",Claude,Janiak,1948-10-30,male,BL,0,NR,1,SP,0,S,2,46,,,477,https://www.parlament.ch/en/biografie?CouncillorId=477
