id,identifier__parlamentdotch,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,source,start_date,end_date
196,196,"Peter Schmid","Schmid, Peter",Peter,Schmid,1940-10-04,male,Thurgau,TG,NR,1,GPS,0,G,6,43,https://www.parlament.ch/en/biografie?CouncillorId=196,,
197,197,"Paul Schmidhalter","Schmidhalter, Paul",Paul,Schmidhalter,1931-01-12,male,Wallis,VS,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=197,,
199,199,"Theodor Schnider","Schnider, Theodor",Theodor,Schnider,1930-05-17,male,Luzern,LU,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=199,,
201,201,"Kurt Schüle","Schüle, Kurt",Kurt,"Schüle",1944-08-23,male,Schaffhausen,SH,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=201,,
202,202,"Heinz Schwab","Schwab, Heinz",Heinz,Schwab,1941-06-12,male,Bern,BE,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=202,,
203,203,"Eva Segmüller","Segmüller, Eva",Eva,"Segmüller",1932-01-21,female,"St. Gallen",SG,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=203,,
205,205,"Hanspeter Seiler","Seiler, Hanspeter",Hanspeter,Seiler,1933-09-09,male,Bern,BE,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=205,,
206,206,"Rolf Seiler","Seiler, Rolf",Rolf,Seiler,1932-03-12,male,"Zürich",ZH,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=206,,
210,210,"Jean Spielmann","Spielmann, Jean",Jean,Spielmann,1944-05-27,male,Genf,GE,NR,1,PdA,0,-,99,43,https://www.parlament.ch/en/biografie?CouncillorId=210,,
211,211,"Vreni Spoerry","Spoerry, Vreni",Vreni,Spoerry,1938-03-08,female,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=211,,
213,213,"Judith Stamm","Stamm, Judith",Judith,Stamm,1934-02-25,female,Luzern,LU,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=213,,
215,215,"Hans Steffen","Steffen, Hans",Hans,Steffen,1931-09-29,male,"Zürich",ZH,NR,1,NA,0,D,9,43,https://www.parlament.ch/en/biografie?CouncillorId=215,,
217,217,"Franz Steinegger","Steinegger, Franz",Franz,Steinegger,1943-03-08,male,Uri,UR,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=217,,
220,220,"Georg Stucky","Stucky, Georg",Georg,Stucky,1930-10-06,male,Zug,ZG,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=220,,
222,222,"Gabriel Theubet","Theubet, Gabriel",Gabriel,Theubet,1936-09-12,male,Jura,JU,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=222,,
223,223,"Hanspeter Thür","Thür, Hanspeter",Hanspeter,"Thür",1949-05-31,male,Aargau,AG,NR,1,GPS,0,G,6,43,https://www.parlament.ch/en/biografie?CouncillorId=223,1988-11-05,
226,226,"Karl Tschuppert","Tschuppert, Karl",Karl,Tschuppert,1941-05-03,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=226,,
229,229,"Peter Vollmer","Vollmer, Peter",Peter,Vollmer,1946-04-14,male,Bern,BE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=229,1989-11-27,
230,230,"Christian Wanner","Wanner, Christian",Christian,Wanner,1947-07-27,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=230,,
232,232,"Hansjürg Weder","Weder, Hansjürg","Hansjürg",Weder,1928-08-10,male,Basel-Stadt,BS,NR,1,LdU,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=232,,
234,234,"Roland Wiederkehr","Wiederkehr, Roland",Roland,Wiederkehr,1943-01-27,male,"Zürich",ZH,NR,1,LdU,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=234,,
236,236,"Paul Wyss","Wyss, Paul",Paul,Wyss,1928-07-07,male,Basel-Stadt,BS,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=236,,
237,237,"William Wyss","Wyss, William",William,Wyss,1938-10-23,male,Bern,BE,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=237,,
238,238,"Jean Ziegler","Ziegler, Jean",Jean,Ziegler,1934-04-19,male,Genf,GE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=238,,
242,242,"Elisabeth Zölch","Zölch, Elisabeth",Elisabeth,"Zölch",1951-04-24,female,Bern,BE,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=242,,
243,243,"Arthur Züger","Züger, Arthur",Arthur,"Züger",1940-03-24,male,Schwyz,SZ,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=243,,
245,245,"Otto Zwygart","Zwygart, Otto",Otto,Zwygart,1940-01-16,male,Bern,BE,NR,1,EVP,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=245,,
246,246,"Michel Béguelin","Béguelin, Michel",Michel,"Béguelin",1936-08-01,male,Waadt,VD,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=246,,
247,247,"Jean-Pierre Berger","Berger, Jean-Pierre",Jean-Pierre,Berger,1929-01-01,male,Waadt,VD,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=247,,
249,249,"Charles Friderici","Friderici, Charles",Charles,Friderici,1946-08-10,male,Waadt,VD,NR,1,LDP,0,L,7,43,https://www.parlament.ch/en/biografie?CouncillorId=249,,
250,250,"Jean-Michel Gros","Gros, Jean-Michel",Jean-Michel,Gros,1953-04-18,male,Genf,GE,NR,1,LDP,0,L,7,43,https://www.parlament.ch/en/biografie?CouncillorId=250,,
251,251,"Joseph Iten","Iten, Joseph",Joseph,Iten,1943-08-09,male,Nidwalden,NW,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=251,1989-11-28,
252,252,"Ernst Mühlemann","Mühlemann, Ernst",Ernst,"Mühlemann",1930-06-17,male,Thurgau,TG,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=252,,
255,255,"Hans Zbinden","Zbinden, Hans",Hans,Zbinden,1945-06-07,male,Aargau,AG,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=255,,
259,259,"Walter Zwingli","Zwingli, Walter",Walter,Zwingli,1925-09-28,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=259,,
260,260,"Thomas Baerlocher","Baerlocher, Thomas",Thomas,Baerlocher,1956-12-14,male,Basel-Stadt,BS,NR,1,PdA,0,-,99,43,https://www.parlament.ch/en/biografie?CouncillorId=260,1990-02-05,
282,282,"Paul Luder","Luder, Paul",Paul,Luder,1936-09-14,male,Bern,BE,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=282,,
326,326,"Paul Günter","Günter, Paul",Paul,"Günter",1943-05-30,male,Bern,BE,NR,1,LdU,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=326,,
367,367,"Hans Werner Widrig","Widrig, Hans Werner","Hans Werner",Widrig,1941-04-10,male,"St. Gallen",SG,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=367,,
428,428,"Adolf Ogi","Ogi, Adolf",Adolf,Ogi,1942-07-18,male,Bern,BE,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=428,,1987-12-09
466,466,"Anita Fetz","Fetz, Anita",Anita,Fetz,1957-03-19,female,Basel-Stadt,BS,NR,1,-,0,-,0,43,https://www.parlament.ch/en/biografie?CouncillorId=466,,1989-12-31
487,487,"Susanne Leutenegger Oberholzer","Leutenegger Oberholzer, Susanne",Susanne,"Leutenegger Oberholzer",1948-03-06,female,Basel-Landschaft,BL,NR,1,POCH,0,T,10,43,https://www.parlament.ch/en/biografie?CouncillorId=487,1987-12-01,
596,596,"Jean Revaclier","Revaclier, Jean",Jean,Revaclier,1932-02-10,male,Genf,GE,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=596,1990-11-26,
714,714,"Peter Aliesch","Aliesch, Peter",Peter,Aliesch,1946-11-26,male,"Graubünden",GR,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=714,,1990-12-31
715,715,"Walter Ammann","Ammann, Walter",Walter,Ammann,1946-06-07,male,"St. Gallen",SG,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=715,,
716,716,"Felix Auer","Auer, Felix",Felix,Auer,1925-09-16,male,Basel-Landschaft,BL,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=716,,
717,717,"Giovanni Baggi","Baggi, Giovanni",Giovanni,Baggi,1929-10-12,male,Tessin,TI,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=717,,
718,718,"Konrad Basler","Basler, Konrad",Konrad,Basler,1929-03-12,male,"Zürich",ZH,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=718,,
719,719,"Richard Bäumlin","Bäumlin, Richard",Richard,"Bäumlin",1927-09-09,male,Bern,BE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=719,,1989-11-26
721,721,"Walter Biel","Biel, Walter",Walter,Biel,1933-07-20,male,"Zürich",ZH,NR,1,LdU,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=721,,
722,722,"Hubert Bonvin","Bonvin, Hubert",Hubert,Bonvin,1944-10-26,male,Wallis,VS,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=722,,1989-01-16
723,723,"Hansjörg Braunschweig","Braunschweig, Hansjörg","Hansjörg",Braunschweig,1930-01-08,male,"Zürich",ZH,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=723,,1990-12-01
724,724,"Daniel Brélaz","Brélaz, Daniel",Daniel,"Brélaz",1950-01-04,male,Waadt,VD,NR,1,GPS,0,G,6,43,https://www.parlament.ch/en/biografie?CouncillorId=724,,1989-12-15
725,725,"Ulrich Bremi-Forrer","Bremi-Forrer, Ulrich",Ulrich,Bremi-Forrer,1929-11-06,male,"Zürich",ZH,NR*,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=725,1990-11-26,
726,726,"Martin Burckhardt","Burckhardt, Martin",Martin,Burckhardt,1921-03-05,male,Basel-Stadt,BS,NR,1,LDP,0,L,7,43,https://www.parlament.ch/en/biografie?CouncillorId=726,,
727,727,"Jean-Jacques Cevey","Cevey, Jean-Jacques",Jean-Jacques,Cevey,1928-06-23,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=727,,
728,728,"Elisabeth Déglise","Déglise, Elisabeth",Elisabeth,"Déglise",1931-12-20,female,Freiburg,FR,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=728,,
729,729,"Franz Dietrich","Dietrich, Franz",Franz,Dietrich,1928-07-28,male,Bern,BE,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=729,,
730,730,"Ernst Eggenberg","Eggenberg, Ernst",Ernst,Eggenberg,1931-08-09,male,Bern,BE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=730,,
731,731,"Paul Eisenring","Eisenring, Paul",Paul,Eisenring,1924-01-09,male,"Zürich",ZH,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=731,,
732,732,"Susi Eppenberger","Eppenberger, Susi",Susi,Eppenberger,1931-10-18,female,"St. Gallen",SG,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=732,,
733,733,"Alexander Euler","Euler, Alexander",Alexander,Euler,1929-10-12,male,Basel-Stadt,BS,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=733,,
734,734,"Paul Fäh","Fäh, Paul",Paul,"Fäh",1937-02-07,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=734,,
735,735,"Hermann Fehr","Fehr, Hermann",Hermann,Fehr,1941-06-30,male,Bern,BE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=735,,1990-05-31
736,736,"Hans-Rudolf Feigenwinter","Feigenwinter, Hans-Rudolf",Hans-Rudolf,Feigenwinter,1937-12-05,male,Basel-Landschaft,BL,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=736,,
737,737,"Lukas Fierz","Fierz, Lukas",Lukas,Fierz,1941-05-01,male,Bern,BE,NR,1,FL,0,G,6,43,https://www.parlament.ch/en/biografie?CouncillorId=737,,
738,738,"Hans-Ulrich Graf","Graf, Hans-Ulrich",Hans-Ulrich,Graf,1922-06-20,male,"Zürich",ZH,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=738,,
739,739,"Mario Grassi","Grassi, Mario",Mario,Grassi,1929-03-21,male,Tessin,TI,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=739,,
740,740,"Peter Hänggi","Hänggi, Peter",Peter,"Hänggi",1942-02-14,male,Solothurn,SO,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=740,,1991-02-28
741,741,"Fritz Hösli","Hösli, Fritz",Fritz,"Hösli",1922-08-31,male,Glarus,GL,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=741,,
742,742,"Marc-André Houmard","Houmard, Marc-André","Marc-André",Houmard,1928-04-11,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=742,,
743,743,"Beda Humbel","Humbel, Beda",Beda,Humbel,1933-11-20,male,Aargau,AG,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=743,,1990-08-31
744,744,"François Jeanneret","Jeanneret, François","François",Jeanneret,1932-10-10,male,Neuenburg,NE,NR,1,LDP,0,L,7,43,https://www.parlament.ch/en/biografie?CouncillorId=744,,
745,745,"Franz Jung","Jung, Franz",Franz,Jung,1940-11-18,male,Luzern,LU,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=745,,
746,746,"Raoul Kohler","Kohler, Raoul",Raoul,Kohler,1921-12-08,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=746,,
747,747,"Fritz Lanz","Lanz, Fritz",Fritz,Lanz,1922-06-16,male,Luzern,LU,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=747,,
748,748,"René Longet","Longet, René","René",Longet,1951-04-12,male,Genf,GE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=748,,
749,749,"Paul-René Martin","Martin, Paul-René","Paul-René",Martin,1929-10-17,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=749,,
750,750,"Claude Massy","Massy, Claude",Claude,Massy,1927-08-12,male,Waadt,VD,NR,1,LDP,0,L,7,43,https://www.parlament.ch/en/biografie?CouncillorId=750,,
751,751,"Bernard Meizoz","Meizoz, Bernard",Bernard,Meizoz,1927-02-13,male,Waadt,VD,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=751,,
752,752,"Doris Morf","Morf, Doris",Doris,Morf,1927-09-17,female,"Zürich",ZH,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=752,,1989-12-15
753,753,"Kurt Müller","Müller, Kurt",Kurt,"Müller",1925-03-16,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=753,,
754,754,"Alfred Neukomm","Neukomm, Alfred",Alfred,Neukomm,1945-01-09,male,Bern,BE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=754,,
755,755,"Urs Nussbaumer","Nussbaumer, Urs",Urs,Nussbaumer,1931-10-02,male,Solothurn,SO,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=755,,
756,756,"Hans Oester","Oester, Hans",Hans,Oester,1931-05-19,male,"Zürich",ZH,NR,1,EVP,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=756,,1990-02-28
757,757,"Heinrich Ott","Ott, Heinrich",Heinrich,Ott,1929-09-01,male,Basel-Landschaft,BL,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=757,,1990-11-30
758,758,"Monique Paccolat","Paccolat, Monique",Monique,Paccolat,1954-02-12,male,Wallis,VS,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=758,,
759,759,"Françoise Pitteloud","Pitteloud, Françoise","Françoise",Pitteloud,1951-08-03,female,Waadt,VD,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=759,,
760,760,"Théo Christian Portmann","Portmann, Théo Christian","Théo Christian",Portmann,1942-11-19,male,"Graubünden",GR,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=760,,
761,761,"Richard Reich","Reich, Richard",Richard,Reich,1927-09-04,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=761,,1991-02-22
762,762,"Rudolf jun. Reichling","Reichling, Rudolf jun.","Rudolf jun.",Reichling,1924-09-23,male,"Zürich",ZH,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=762,1988-11-29,
763,763,"Fritz Reimann","Reimann, Fritz",Fritz,Reimann,1924-09-22,male,Bern,BE,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=763,,
764,764,"Albert Rüttimann","Rüttimann, Albert",Albert,"Rüttimann",1925-01-26,male,Aargau,AG,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=764,,
765,765,"Peter Sager","Sager, Peter",Peter,Sager,1925-01-17,male,Bern,BE,NR,1,SVP,0,V,4,43,https://www.parlament.ch/en/biografie?CouncillorId=765,,
766,766,"Jean Savary","Savary, Jean",Jean,Savary,1930-03-22,male,Freiburg,FR,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=766,,
767,767,"Guy-Olivier Segond","Segond, Guy-Olivier",Guy-Olivier,Segond,1945-09-14,male,Genf,GE,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=767,,1990-11-25
768,768,"Peter Spälti","Spälti, Peter",Peter,"Spälti",1930-10-12,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=768,,
769,769,"Sepp Stappung","Stappung, Sepp",Sepp,Stappung,1926-12-18,male,"Zürich",ZH,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=769,,
770,770,"Monika Stocker-Meier","Stocker-Meier, Monika",Monika,Stocker-Meier,1948-07-01,female,"Zürich",ZH,NR,1,GPS,0,G,6,43,https://www.parlament.ch/en/biografie?CouncillorId=770,,
771,771,"Lilian Uchtenhagen","Uchtenhagen, Lilian",Lilian,Uchtenhagen,1928-09-07,female,"Zürich",ZH,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=771,,
773,773,"Karl Weber","Weber, Karl",Karl,Weber,1935-05-01,male,Schwyz,SZ,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=773,,
774,774,"Hermann Wellauer","Wellauer, Hermann",Hermann,Wellauer,1924-03-02,male,Thurgau,TG,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=774,,
775,775,"Sigmund Widmer","Widmer, Sigmund",Sigmund,Widmer,1919-07-30,male,"Zürich",ZH,NR,1,LdU,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=775,,
776,776,"Paul Zbinden","Zbinden, Paul",Paul,Zbinden,1938-11-14,male,Freiburg,FR,NR,1,CVP,0,C,3,43,https://www.parlament.ch/en/biografie?CouncillorId=776,,
793,793,"Rosemarie Antille","Antille, Rosemarie",Rosemarie,Antille,1949-04-20,female,Wallis,VS,NR,1,FDP-Liberale,0,R,1,43,https://www.parlament.ch/en/biografie?CouncillorId=793,1989-01-31,
1215,1215,"Niklaus Kuhn","Kuhn, Niklaus",Niklaus,Kuhn,1934-09-16,male,"Zürich",ZH,NR,1,EVP,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=1215,1990-03-05,
1218,1218,"Fritz Meier","Meier, Fritz",Fritz,Meier,1914-08-05,male,"Zürich",ZH,NR,1,SD,0,-,99,43,https://www.parlament.ch/en/biografie?CouncillorId=1218,1990-06-09,
1224,1224,"Andreas Müller","Müller, Andreas",Andreas,"Müller",1934-02-12,male,Aargau,AG,NR,1,LdU,0,U,5,43,https://www.parlament.ch/en/biografie?CouncillorId=1224,,1990-10-01
1251,1251,"Ursula Ulrich-Vögtlin","Ulrich-Vögtlin, Ursula",Ursula,"Ulrich-Vögtlin",1947-06-13,female,Solothurn,SO,NR,1,SP,0,S,2,43,https://www.parlament.ch/en/biografie?CouncillorId=1251,,
2,2,"Heinz Allenspach","Allenspach, Heinz",Heinz,Allenspach,1928-02-22,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=2,,
6,6,"Manfred Aregger","Aregger, Manfred",Manfred,Aregger,1931-01-27,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=6,,
7,7,"Geneviève Aubry","Aubry, Geneviève","Geneviève",Aubry,1928-03-04,female,Bern,BE,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=7,,
17,17,"Silvio Bircher","Bircher, Silvio",Silvio,Bircher,1945-09-25,male,Aargau,AG,NR,1,SP,0,S,2,42,https://www.parlament.ch/en/biografie?CouncillorId=17,,
21,21,"Christoph Blocher","Blocher, Christoph",Christoph,Blocher,1940-10-11,male,"Zürich",ZH,NR,1,SVP,0,V,4,42,https://www.parlament.ch/en/biografie?CouncillorId=21,,
24,24,"Jean-Pierre Bonny","Bonny, Jean-Pierre",Jean-Pierre,Bonny,1931-06-20,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=24,,
25,25,"François Borel","Borel, François","François",Borel,1948-12-01,male,Neuenburg,NE,NR,1,SP,0,S,2,42,https://www.parlament.ch/en/biografie?CouncillorId=25,,
29,29,"Cyrill Brügger","Brügger, Cyrill",Cyrill,"Brügger",1938-07-10,male,Freiburg,FR,NR,1,SP,0,S,2,42,https://www.parlament.ch/en/biografie?CouncillorId=29,1987-09-21,
32,32,"Simeon Bühler","Bühler, Simeon",Simeon,"Bühler",1942-03-10,male,"Graubünden",GR,NR,1,SVP,0,V,4,42,https://www.parlament.ch/en/biografie?CouncillorId=32,,
35,35,"Martin Bundi","Bundi, Martin",Martin,Bundi,1932-10-19,male,"Graubünden",GR,NR,1,SP,0,S,2,42,https://www.parlament.ch/en/biografie?CouncillorId=35,1986-12-02,
39,39,"Werner Carobbio","Carobbio, Werner",Werner,Carobbio,1936-11-10,male,Tessin,TI,NR,1,PdA,0,T,10,42,https://www.parlament.ch/en/biografie?CouncillorId=39,,
41,41,"Jean Cavadini","Cavadini, Jean",Jean,Cavadini,1936-07-27,male,Neuenburg,NE,NR,1,LDP,0,L,7,42,https://www.parlament.ch/en/biografie?CouncillorId=41,,
45,45,"Ernst Cincera","Cincera, Ernst",Ernst,Cincera,1928-05-14,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=45,,
46,46,"Dumeni Columberg","Columberg, Dumeni",Dumeni,Columberg,1941-10-07,male,"Graubünden",GR,NR,1,CVP,0,C,3,42,https://www.parlament.ch/en/biografie?CouncillorId=46,,
48,48,"Gianfranco Cotti","Cotti, Gianfranco",Gianfranco,Cotti,1929-11-03,male,Tessin,TI,NR,1,CVP,0,C,3,42,https://www.parlament.ch/en/biografie?CouncillorId=48,,
50,50,"Pascal Couchepin","Couchepin, Pascal",Pascal,Couchepin,1942-04-05,male,Wallis,VS,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=50,,
51,51,"Gilbert Coutau","Coutau, Gilbert",Gilbert,Coutau,1936-03-11,male,Genf,GE,NR,1,LDP,0,L,7,42,https://www.parlament.ch/en/biografie?CouncillorId=51,,
55,55,"Vital Darbellay","Darbellay, Vital",Vital,Darbellay,1929-05-19,male,Wallis,VS,NR,1,CVP,0,C,3,42,https://www.parlament.ch/en/biografie?CouncillorId=55,,
66,66,"Max Dünki","Dünki, Max",Max,"Dünki",1932-06-05,male,"Zürich",ZH,NR,1,EVP,0,U,5,42,https://www.parlament.ch/en/biografie?CouncillorId=66,,
70,70,"Jacques-Simon Eggly","Eggly, Jacques-Simon",Jacques-Simon,Eggly,1942-09-04,male,Genf,GE,NR,1,LDP,0,L,7,42,https://www.parlament.ch/en/biografie?CouncillorId=70,,
71,71,"Rolf Engler","Engler, Rolf",Rolf,Engler,1951-08-03,male,"Appenzell I.-Rh.",AI,NR,1,CVP,0,C,3,42,https://www.parlament.ch/en/biografie?CouncillorId=71,1987-03-02,
73,73,"Pierre Etique","Etique, Pierre",Pierre,Etique,1945-02-12,male,Jura,JU,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=73,,
75,75,"Angeline Fankhauser","Fankhauser, Angeline",Angeline,Fankhauser,1936-07-25,female,Basel-Landschaft,BL,NR,1,SP,0,S,2,42,https://www.parlament.ch/en/biografie?CouncillorId=75,,
79,79,"Theo Fischer","Fischer, Theo",Theo,Fischer,1937-12-25,male,Aargau,AG,NR,1,SVP,0,V,4,42,https://www.parlament.ch/en/biografie?CouncillorId=79,,
80,80,"Theo Fischer","Fischer, Theo",Theo,Fischer,1930-02-15,male,Luzern,LU,NR,1,CVP,0,C,3,42,https://www.parlament.ch/en/biografie?CouncillorId=80,,
83,83,"Claude Frey","Frey, Claude",Claude,Frey,1943-07-16,male,Neuenburg,NE,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=83,,
87,87,"Hans-Rudolf Früh","Früh, Hans-Rudolf",Hans-Rudolf,"Früh",1936-04-23,male,"Appenzell A.-Rh.",AR,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=87,,
92,92,"Titus Giger","Giger, Titus",Titus,Giger,1932-02-04,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,R,1,42,https://www.parlament.ch/en/biografie?CouncillorId=92,,
