id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
86dae04f-e0e2-4b19-ae13-a397050ad089,Margaret Iriama,"Iriama, Margaret",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:karamoja/district:moroto,"",Parliament,9,,,,,,,
3091585b-861f-4ff6-848a-3345e001fa6f,Margaret Komuhangi,"Komuhangi, Margaret",mkomuhangi@paliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:nakasongola,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KOMUHANGI649.jpg,female,,Q382674,
7e9ddd1d-7555-4494-a912-58304bcc6cec,Margaret Komuhangi,"Komuhangi, Margaret",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:nakasongola,"",Parliament,9,,,,,,,
57dd30d2-d5a6-44c2-ac14-41b50daa2174,Margaret Makhoha,"Makhoha, Margaret",mmakhoha@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:busoga/district:namayingo,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MAKHOHA671.jpg,female,,Q382674,
efee2480-33cf-4064-be4d-2ee5c8ef3b33,Margaret Makhoha,"Makhoha, Margaret",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:busoga/district:namayingo,"",Parliament,9,,,,,,,
8db552ca-1afb-4b93-88d3-add17d14e3fb,Margaret Mbeiza Kisira,"Kisira, Margaret Mbeiza",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:busoga/district:kaliro,"",Parliament,9,,,,,,,
94310b27-8bda-49f1-a5b6-1d676202cfa8,Margaret Namara Kiboijana,"Kiboijana, Margaret Namara",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:ankole/district:ibanda,"",Parliament,9,,,,,,,
ea4822d0-a396-4381-9204-bd743fea5f4c,Margaret Namara Kiboijana,"Kiboijana, Margaret Namara",mkiboijana@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:ankole/district:ibanda,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KIBOIJANA328.jpg,female,,Q382674,
b0af2e3e-83f3-43ab-879c-c2e0091fec77,Margaret Nantongo Zziwa,"Zziwa, Margaret Nantongo",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:kampala,"",Parliament,9,,,,,,,
7a254cc7-0ca3-44a1-98aa-f4c0fefbe954,Maria Kiwanuka,"Kiwanuka, Maria",maria.kiwanuka@parliament.go.ug,,,unknown,unknown,,,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KIWANUKA776.jpg,female,Q6761316,,
a207fb50-8956-4b4f-bc9e-d1fe713da25c,Maria Kiwanuka,"Kiwanuka, Maria",,,,unknown,unknown,,,Parliament,9,,,,,,,
4688f609-2bf4-4a87-91a8-8cea3f3a3686,Maria Mutagamba,"Mutagamba, Maria",mutagamba@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:rakai,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUTAGAMBA299.jpg,female,Q6761446,Q382674,
85da9e55-eeb9-4605-94fb-3e11077e8d76,Maria Mutagamba,"Mutagamba, Maria",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:rakai,"",Parliament,9,,,,,,,
5c31927e-e6e5-4a1a-9cb6-44dccd53ba05,Mariam Patience Nalubega,"Nalubega, Mariam Patience",,,,unknown,unknown,,,Parliament,9,,,,,,,
fa48cf87-ee5a-4fda-b6c8-d4859ccfc758,Mariam Patience Nalubega,"Nalubega, Mariam Patience",mnalubega@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:central/subregion:buganda/district:butambala,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NALUBEGA469.jpg,female,,Q327591,
dc2ff42d-6908-48da-bf36-2ca789de8b33,Marksons Jacob Oboth,"Oboth, Marksons Jacob",,,,unknown,unknown,west_budama_county_south,West Budama County South,Parliament,9,,,,,,,
e7b7669d-a7ee-46b5-a80d-7063822fa217,Marksons Jacob Oboth,"Oboth, Marksons Jacob",moboth@parliament.go.ug,ObothOboth,,Independent,INDEP,west_budama_county_south,West Budama County South,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/OBOTH728.jpg,male,Q27973946,Q327591,
6144907c-c8d0-43ae-9c6b-cc36f982cd75,Martin Andi Drito,"Drito, Martin Andi",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:west_nile/district:arua/constituency:madi-okollo_county,Madi-Okollo County,Parliament,9,,,,,,,
7326ac6e-bf83-4822-87f1-619bfb6bddaa,Martin Andi Drito,"Drito, Martin Andi",mdrito@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:northern/subregion:west_nile/district:arua/constituency:madi-okollo_county,Madi-Okollo County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/DRITO612.jpg,male,,Q382674,
29f33d83-3a4a-4ef3-a334-ffecd9bacddc,Mary Karooro Okurut Busingye,"Busingye, Mary Karooro Okurut",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:ankole/district:bushenyi,"",Parliament,9,,,,,,,
8f938c8c-5ed8-4d19-b024-210837e5b6c9,Mary Karooro Okurut Busingye,"Busingye, Mary Karooro Okurut",mkarooro@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:ankole/district:bushenyi,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/BUSINGYE301.jpg,female,Q6779980,Q382674,
a1328cc8-7cf1-414f-a66e-b7e8bccf5fcf,Mary Magdalene Oriekot Amajo,"Amajo, Mary Magdalene Oriekot",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:kaberamaido,"",Parliament,9,,,,,,,
62e0bc58-4643-4926-b567-593529d87e61,Mary Tuunde Nalubega,"Nalubega, Mary Tuunde",mtuunde@parliament.go.ug,,,Independent,INDEP,,,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NALUBEGA454.jpg,female,,Q327591,
bd947a8f-9f0f-408a-9c34-7dba75890006,Mary Tuunde Nalubega,"Nalubega, Mary Tuunde",,,,unknown,unknown,,,Parliament,9,,,,,,,
91404029-972b-4469-99d9-daaddd1d182f,Masiko Labwoni Princess Kabakumba,"Kabakumba, Masiko Labwoni Princess",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:masindi/constituency:bujenje_county,Bujenje County,Parliament,9,,,,,,,
ef3abb0d-77e3-42b7-a9ab-78b9ca0cee31,Masiko Labwoni Princess Kabakumba,"Kabakumba, Masiko Labwoni Princess",klmasiko@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:bunyoro/district:masindi/constituency:bujenje_county,Bujenje County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KABAKUMBA88.jpg,female,Q6343791,Q382674,
70323ea4-25ce-484b-a539-cdcc82c8c49d,Mathias Kasamba,"Kasamba, Mathias",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:rakai/constituency:kakuuto_county,Kakuuto County,Parliament,9,,,,,,,
fc579483-795d-4601-a355-080965a3e3dd,Mathias Kasamba,"Kasamba, Mathias",mkasamba@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:rakai/constituency:kakuuto_county,Kakuuto County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KASAMBA102.jpg,male,,Q382674,
37ef921f-a0cd-4ff5-abaf-e81b1275a9e9,Mathias Mpuuga,"Mpuuga, Mathias",mmpuuga@parliament.go.ug,magulunnyondo,mathias.mpuuga,Independent,INDEP,ocd-division/country:ug/region:central/subregion:buganda/district:masaka/constituency:masaka_municipality,Masaka Municipality,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MPUUGA682.jpg,male,,Q327591,
ace19060-abf0-416a-8c5a-4018d8734192,Mathias Mpuuga,"Mpuuga, Mathias",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:masaka/constituency:masaka_municipality,Masaka Municipality,Parliament,9,,,,,,,
7eed987e-34bd-4570-a50f-f3378b2fdf66,Matia Kasaija,"Kasaija, Matia",mkasaija@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:bunyoro/district:kibaale/constituency:buyanja_county,Buyanja County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KASAIJA368.jpg,male,Q6787393,Q382674,
e34f75b0-f281-45b2-90bc-21c6e3655684,Matia Kasaija,"Kasaija, Matia",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:kibaale/constituency:buyanja_county,Buyanja County,Parliament,9,,,,,,,
d98642c7-a2e3-4f55-8561-8f03869dec96,Mavenjina Catherine Akumu,"Akumu, Mavenjina Catherine",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:west_nile/district:nebbi,"",Parliament,9,,,,,,,
bdef42fe-292d-461b-9bae-e318cccf6682,Mawiya Umar Lule,"Lule, Mawiya Umar",,,,unknown,unknown,kalungu_county_east,Kalungu County East,Parliament,9,,,,,,,
194db6d2-566c-406e-8e5f-10cc0dfebace,Maxwell Ebong Patrick Akora,"Akora, Maxwell Ebong Patrick",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:lango/district:apac/constituency:maruzi_county,Maruzi County,Parliament,9,,,,,,,
ee76c193-d289-4bef-b0e2-b88f033c6384,Maxwell Ebong Patrick Akora,"Akora, Maxwell Ebong Patrick",makora@parliament.go.ug,,,Uganda Peoples Congress,UPC,ocd-division/country:ug/region:northern/subregion:lango/district:apac/constituency:maruzi_county,Maruzi County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/AKORA569.jpg,male,,Q2187095,
8fa89819-6bec-438f-9b29-a4dbfcfb4e79,Mbabazi Amama,"Amama, Mbabazi",ambabazi@parliament.go.ug,,,National Resistance Movement,NRM,kinkiizi_county_west,Kinkiizi County West,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/AMAMA18.jpg,male,Q57873,Q382674,
ffa08991-242e-474a-b16b-c73636816666,Mbabazi Amama,"Amama, Mbabazi",,,,unknown,unknown,kinkiizi_county_west,Kinkiizi County West,Parliament,9,,,,,,,
0caa687a-8ed0-40cd-9a04-de475fa79f73,Mbuga Edward William Sempala,"Sempala, Mbuga Edward William",,,,unknown,unknown,nakaseke_county_south,Nakaseke County South,Parliament,9,,,,,,,
b449ebcc-0be1-4c08-b69b-6bea9ac4866c,Mbuga Edward William Sempala,"Sempala, Mbuga Edward William",msempala@parliament.go.ug,,,National Resistance Movement,NRM,nakaseke_county_south,Nakaseke County South,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/SEMPALA751.jpg,male,,Q382674,
0c7ccb30-5b2c-4afe-b68d-966852a23e19,Medard Sseggona Lubega,"Lubega, Medard Sseggona",mlubega@parliament.go.ug,,,Democratic Party,DP,busiiro_county_east,Busiiro County East,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/LUBEGA664.jpg,male,,Q4157645,
1a46b4d5-02c7-49c4-b6d4-dab29e5a58dc,Medard Sseggona Lubega,"Lubega, Medard Sseggona",,,,unknown,unknown,busiiro_county_east,Busiiro County East,Parliament,9,,,,,,,
8048c9e4-4cc6-4049-a5c8-b054fa05ebed,Meddie B. Mulumba,"Mulumba, Meddie B.",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:busoga/district:luuka/constituency:luuka_county,Luuka County,Parliament,9,,,,,,,
3b499243-8d92-4051-8546-bfb533a0e459,Micah Akasile Lolem,"Lolem, Micah Akasile",mlolem@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:karamoja/district:amudat/constituency:upe_county,Upe County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/LOLEM298.jpg,male,,Q382674,
d9b3ace2-f557-4983-a1a9-6614c8ab57d0,Micah Akasile Lolem,"Lolem, Micah Akasile",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:karamoja/district:amudat/constituency:upe_county,Upe County,Parliament,9,,,,,,,
5afd5c55-b4de-46d2-b238-560602df0235,Michael Ayepa,"Ayepa, Michael",mayepa@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:northern/subregion:karamoja/district:abim/constituency:labwor_county,Labwor County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/AYEPA593.jpg,male,,Q382674,
84e2b0f3-be30-45b4-9ba4-dd9123bf9b5d,Michael Ayepa,"Ayepa, Michael",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:karamoja/district:abim/constituency:labwor_county,Labwor County,Parliament,9,,,,,,,
c5fd9812-4635-4d13-b667-2a9e7147767b,Michael Mabikke,"Mabikke, Michael",,,,unknown,unknown,makindye_division_east,Makindye Division East,Parliament,9,,,,,,,
58077aeb-d517-4b49-bf90-20a75ea6bbfb,Michael Maranga Mawanda,"Mawanda, Michael Maranga",mmawanda@parliament.go.ug,,,National Resistance Movement,NRM,igara_county_east,Igara County East,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MAWANDA674.jpg,male,,Q382674,
c7ec7e4f-e95f-4eb2-9e3a-88776463dfda,Michael Maranga Mawanda,"Mawanda, Michael Maranga",,,,unknown,unknown,igara_county_east,Igara County East,Parliament,9,,,,,,,
10375604-4e8d-4238-9df6-a90715637e50,Micheal P. Lulume Bayigga,"Bayigga, Micheal P. Lulume",,,,unknown,unknown,buikwe_county_south,Buikwe County South,Parliament,9,,,,,,,
fd855a35-69fa-4c3a-8d86-4cd16d5f7957,Micheal P. Lulume Bayigga,"Bayigga, Micheal P. Lulume",bayiggalm@parliament.go.ug,,,Democratic Party,DP,buikwe_county_south,Buikwe County South,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/BAYIGGA533.jpg,male,Q6702958,Q4157645,
32958bbf-60a9-404f-a2ca-48d5309db12f,Mike.N Sebalu,"Sebalu, Mike.N",,,,unknown,unknown,busiiro_county_east,Busiiro County East,Parliament,9,,,,,,,
b6cefd64-ea08-4f75-9255-332288b100f7,Miligan Rose Lochiam,"Lochiam, Miligan Rose",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:karamoja/district:moroto,"",Parliament,9,,,,,,,
64dbd33a-8d4c-486d-abaa-33c7aa94a66e,Milton Kalulu Muwuma,"Muwuma, Milton Kalulu",mkmuwuma@parliament.go.ug,,,National Resistance Movement,NRM,kigulu_county_south,Kigulu County South,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUWUMA332.jpg,male,,Q382674,
dc893df0-d30f-42f9-856c-06b613b84c6d,Milton Kalulu Muwuma,"Muwuma, Milton Kalulu",,,,unknown,unknown,kigulu_county_south,Kigulu County South,Parliament,9,,,,,,,
08628a2c-21d3-49ba-8aa3-2c93a0b243db,Miria Matembe,"Matembe, Miria",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:ankole/district:mbarara,"",Parliament,9,,,,,,,
dd268bae-20f7-4c26-9506-93f8b926a7e7,Miyingo Lawrence Kezimbira,"Kezimbira, Miyingo Lawrence",,,,unknown,unknown,bukoto_county_mid-west,Bukoto County Mid-West,Parliament,9,,,,,,,
3e1f8d02-635a-469f-860c-d9dcab8059c5,Mohamed Kawuma,"Kawuma, Mohamed",mkawuma@parliament.go.ug,,,Democratic Party,DP,ocd-division/country:ug/region:central/subregion:buganda/district:wakiso/constituency:entebbe_municipality,Entebbe Municipality,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KAWUMA447.jpg,male,,Q4157645,
4bbcb971-88a6-4e0a-b3af-b7663616546b,Mohamed Kawuma,"Kawuma, Mohamed",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:wakiso/constituency:entebbe_municipality,Entebbe Municipality,Parliament,9,,,,,,,
7c6bd8dc-21f2-4aae-96d8-6a6836384e61,Monday Ernest Apuuli Kiiza,"Kiiza, Monday Ernest Apuuli",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:masindi/constituency:masindi_municipality,Masindi Municipality,Parliament,9,,,,,,,
f5ad9774-e1c5-481e-8740-c84be654f347,Monday Ernest Apuuli Kiiza,"Kiiza, Monday Ernest Apuuli",ekiiza@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:bunyoro/district:masindi/constituency:masindi_municipality,Masindi Municipality,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KIIZA642.jpg,male,Q5393381,Q382674,
536b8052-1d5a-4644-a4fd-0f97209aa17b,Mondo Kagonyera,"Kagonyera, Mondo",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:kigezi/district:rukungiri/constituency:rubabo_county,Rubabo County,Parliament,9,,,,,,,
103c6832-c4ca-48d4-80ee-87d656227a24,Monicah Amoding,"Amoding, Monicah",,,,unknown,unknown,,,Parliament,9,,,,,,,
8a2c3b99-d8e9-4922-a6f4-a3a82fa1ff2a,Monicah Amoding,"Amoding, Monicah",mamoding@parliament.go.ug,,monicah.amoding.7,National Resistance Movement,NRM,,,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/AMODING575.jpg,female,,Q382674,
0cac79df-0a32-4c1a-87f6-64506f5e3360,Moses Ali,"Ali, Moses",,,,unknown,unknown,east_moyo_county,East Moyo County,Parliament,9,,,,,,,
375f6d55-9f58-4de7-bf2d-d852dad344cb,Moses Ali,"Ali, Moses",mali@parliament.go.ug,,,National Resistance Movement,NRM,east_moyo_county,East Moyo County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ALI13.jpg,male,Q1949128,Q382674,
1e7a6b04-9394-4c97-9f3b-4d8fdd4f6d3b,Moses Grace Balyeku,"Balyeku, Moses Grace",mbalyeku@parliament.go.ug,,,National Resistance Movement,NRM,jinja_municipality_west,Jinja Municipality West,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/BALYEKU599.jpg,male,,Q382674,
a88f0e66-d0ce-4a59-a54d-6afa7507497c,Moses Grace Balyeku,"Balyeku, Moses Grace",,,,unknown,unknown,jinja_municipality_west,Jinja Municipality West,Parliament,9,,,,,,,
16652a9e-a574-464b-a7ec-09492a7f2543,Moses Kasibante,"Kasibante, Moses",,,,unknown,unknown,rubaga_division_north,Rubaga Division North,Parliament,9,,,,,,,
a02f744b-657a-487c-bb5f-16e4906289a8,Moses Kasibante,"Kasibante, Moses",mkasibante@parliament.go.ug,,,Independent,INDEP,rubaga_division_north,Rubaga Division North,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KASIBANTE780.jpg,male,,Q327591,
4c3ab586-1e21-428a-adc4-e64df370bd1b,Moses Kizige,"Kizige, Moses",,,,unknown,unknown,bugabula_county_north,Bugabula County North,Parliament,9,,,,,,,
ba5d6da4-3fc7-4f20-8eaf-741c42b40c17,Moses Mutabaali Mukose,"Mukose, Moses Mutabaali",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:busoga/district:namutumba/constituency:busiki_county,Busiki County,Parliament,9,,,,,,,
e09f0aee-e212-4c44-8a51-4718c825a53f,Moses Paul Lubowa,"Lubowa, Moses Paul",,,,unknown,unknown,budiope_county,Budiope County,Parliament,9,,,,,,,
a7404315-0258-4bea-9e50-7613ca5ae9cd,Moses Tako Apilinga,"Apilinga, Moses Tako",,,,unknown,unknown,west_moyo_county,West Moyo County,Parliament,9,,,,,,,
c06c88f0-e7c6-4398-b99f-01bc10da6176,Moses Wagaba Kabuusu,"Kabuusu, Moses Wagaba",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:kalangala/constituency:kyamuswa_county,Kyamuswa County,Parliament,9,,,,,,,
02493a71-0b95-469f-abf0-6b0fec887f87,Mudimi Ignatius Wamakuyu,"Wamakuyu, Mudimi Ignatius",wamakuyu@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:bugisu/district:bulambuli/constituency:bulambuli_county,Bulambuli County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/WAMAKUYU439.jpg,male,,Q382674,
5591d34e-8162-433d-8a0d-d6019731e222,Mudimi Ignatius Wamakuyu,"Wamakuyu, Mudimi Ignatius",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:bugisu/district:bulambuli/constituency:bulambuli_county,Bulambuli County,Parliament,9,,,,,,,
0928e4d7-4a11-41c4-860c-c92b17af3674,Mugarra Martin Bahinduka,"Bahinduka, Mugarra Martin",mbahinduka@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:western/subregion:toro~rwenzori/district:ntoroko/constituency:ntoroko_county,Ntoroko County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/BAHINDUKA598.jpg,male,,Q327591,
0deefb06-33e8-46cb-a0bb-66c999a01095,Mugarra Martin Bahinduka,"Bahinduka, Mugarra Martin",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:tooro~rwenzori/district:ntoroko/constituency:ntoroko_county,Ntoroko County,Parliament,9,,,,,,,
310e489d-1eec-4051-a499-2715ef6d59f9,Muguli John Wilson Wagonda,"Wagonda, Muguli John Wilson",,,,unknown,unknown,buikwe_county_north,Buikwe County North,Parliament,9,,,,,,,
87ccee0a-2d27-412b-998d-e0c9265184aa,Mugumya Erasmus Magulumaali,"Magulumaali, Mugumya Erasmus",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:rakai/constituency:kooki_county,Kooki County,Parliament,9,,,,,,,
b59eeaf1-ac7a-470f-8676-c4a16839d885,Muhammad Kivumbi Muwanga,"Muwanga, Muhammad Kivumbi",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:butambala/constituency:butambala_county,Butambala County,Parliament,9,,,,,,,
ddcdd292-bbcf-43dd-aef5-017faa561087,Muhammad Kivumbi Muwanga,"Muwanga, Muhammad Kivumbi",mkmuwanga@parliament.go.ug,Muwangamuhammed,muhamadmuwanga.kivumbi,Democratic Party,DP,ocd-division/country:ug/region:central/subregion:buganda/district:butambala/constituency:butambala_county,Butambala County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUWANGA782.jpg,male,,Q4157645,
67a17eec-26a7-481d-9d43-8d712a1659dd,Muhammad Nsereko,"Nsereko, Muhammad",mnsereko@parliament.go.ug,,,National Resistance Movement,NRM,central_division,Central Division,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NSEREKO720.jpg,male,,Q382674,
ed7bf6f1-2a83-4c37-a0f6-60342de47a2d,Muhammad Nsereko,"Nsereko, Muhammad",,,,unknown,unknown,central_division,Central Division,Parliament,9,,,,,,,
6b5542d3-6956-4050-a8f1-4c58d06ac334,Muhanga Margaret Mugisa,"Mugisa, Muhanga Margaret",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:tooro~rwenzori/district:kabarole,"",Parliament,9,,,,,,,
3556bfde-cfa1-415d-8c67-96fe67cd3cd2,Muhindo Elijah Kyetunda,"Kyetunda, Muhindo Elijah",,,,unknown,unknown,busongora_county_north,Busongora County North,Parliament,9,,,,,,,
582ca5c5-8a79-4a1c-a0f0-c90f43a2c2ad,Mukasa Peter Bakaluba,"Bakaluba, Mukasa Peter",pbakaluba@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:mukono/constituency:mukono_county_south,Mukono County South,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/BAKALUBA40.jpg,male,,Q382674,
ec946766-d1a5-46d4-9fd2-bc9265eb4908,Mukasa Peter Bakaluba,"Bakaluba, Mukasa Peter",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:mukono/constituency:mukono_county_south,Mukono County South,Parliament,9,,,,,,,
168acab9-ef31-4a6e-bf79-4ed210f897da,Mukitale Stephen Adyeeri Biraahwa,"Biraahwa, Mukitale Stephen Adyeeri",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:buliisa/constituency:buliisa_county,Buliisa County,Parliament,9,,,,,,,
54920239-58a9-4eb1-ac80-83d72b125207,Mukitale Stephen Adyeeri Biraahwa,"Biraahwa, Mukitale Stephen Adyeeri",bmukitale@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:bunyoro/district:buliisa/constituency:buliisa_county,Buliisa County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/BIRAAHWA399.jpg,male,,Q382674,
9393a2ce-0632-442e-8e5f-f5632a862a47,Mulindwa.E Birimumaaso,"Birimumaaso, Mulindwa.E",,,,unknown,unknown,bukoto_county_west,Bukoto County West,Parliament,9,,,,,,,
fe913573-90c8-4787-8a25-9c0aafebbafc,Muranga Joseph Kule,"Kule, Muranga Joseph",,,,unknown,unknown,busongora_county_north,Busongora County North,Parliament,9,,,,,,,
06d11c72-2699-4e86-8a54-fc96843f5c31,Muruli Wilson Mukasa,"Mukasa, Muruli Wilson",wmmukasa@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:nakasongola/constituency:budyebo_county,Budyebo County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUKASA170.jpg,male,Q8023150,Q382674,
bc3d667c-c13a-4954-ad07-9473cb4ae3a8,Muruli Wilson Mukasa,"Mukasa, Muruli Wilson",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:masindi/constituency:buruli_county,Buruli County,Parliament,9,,,,,,,
13e2534d-7ae4-4643-a566-791de3af3a9c,Musa Francis Ecweru,"Ecweru, Musa Francis",mfecweru@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:teso/district:amuria/constituency:amuria_county,Amuria County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ECWERU306.jpg,male,Q6939908,Q382674,
34cd4044-3573-48e0-8044-1d7811285f1f,Musa Francis Ecweru,"Ecweru, Musa Francis",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:amuria/constituency:amuria_county,Amuria County,Parliament,9,,,,,,,
e50ceea1-ed8b-4b99-89ae-401fe1c11b23,Musisi Tom Kazibwe,"Kazibwe, Musisi Tom",,,,unknown,unknown,ntenjeru_county_south,Ntenjeru County South,Parliament,9,,,,,,,
71503b19-e4ea-4dd7-a44c-256e167812c8,Musoke Daniel Kiwalabye,"Kiwalabye, Musoke Daniel",,,,unknown,unknown,kiboga_county_east,Kiboga County East,Parliament,9,,,,,,,
8ac25c19-4361-4526-9a69-1e36d15d4918,Musumba Proscovia.N Salaamu,"Salaamu, Musumba Proscovia.N",,,,unknown,unknown,bugabula_county_south,Bugabula County South,Parliament,9,,,,,,,
7f81e754-45d0-4076-a26a-4b39eb4777eb,Mutiti Jonathan Nyendwoha,"Nyendwoha, Mutiti Jonathan",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:buliisa/constituency:buliisa_county,Buliisa County,Parliament,9,,,,,,,
7a875306-5eab-4abd-b57f-bf6cd232d5ee,Mutumba Richard Sebuliba,"Sebuliba, Mutumba Richard",rsebuliba@parliament.go.ug,,,Democratic Party,DP,kawempe_division_south,Kawempe Division South,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/SEBULIBA252.jpg,male,,Q4157645,
